assembly,seed,clusterer,seqtype,combo,n_original_genes,n_genes_kept,n_genes_deleted,deleted_pct
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,14720,hdbscan_tsne,aa,hdbscan_tsne/aa,7491,7491,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,14720,hdbscan_umap,aa,hdbscan_umap/aa,7491,7491,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,14720,cdhit,nt,cdhit/nt,7491,7491,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,14720,mmseqs2,nt,mmseqs2/nt,7491,7491,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,14928,panx,aa,panx/aa,6875,6710,165,2.4
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,14928,cdhit,aa,cdhit/aa,6875,6875,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,14928,diamond,aa,diamond/aa,6875,6875,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,14928,hdbscan_dist,nt,hdbscan_dist/nt,6875,6875,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,14928,hdbscan_tsne,nt,hdbscan_tsne/nt,6875,6875,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,14928,hdbscan_umap,nt,hdbscan_umap/nt,6875,6875,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,14928,ppanggolin,aa,ppanggolin/aa,6875,6802,73,1.0618181818181818
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,14928,panaroo,aa,panaroo/aa,6875,6802,73,1.0618181818181818
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,14928,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,6875,6875,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,14928,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,6875,6875,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,14928,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,6875,6875,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,14928,mmseqs2,aa,mmseqs2/aa,6875,6875,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,14928,panta,aa,panta/aa,6875,6761,114,1.658181818181818
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,14928,hdbscan_dist,aa,hdbscan_dist/aa,6875,6875,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,14928,hdbscan_tsne,aa,hdbscan_tsne/aa,6875,6875,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,14928,hdbscan_umap,aa,hdbscan_umap/aa,6875,6875,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,14928,cdhit,nt,cdhit/nt,6875,6875,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,14928,mmseqs2,nt,mmseqs2/nt,6875,6875,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,panx,aa,panx/aa,7516,7211,305,4.058009579563597
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,cdhit,aa,cdhit/aa,7516,7516,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,diamond,aa,diamond/aa,7516,7516,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,hdbscan_dist,nt,hdbscan_dist/nt,7516,7516,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,hdbscan_tsne,nt,hdbscan_tsne/nt,7516,7516,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,hdbscan_umap,nt,hdbscan_umap/nt,7516,7516,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,ppanggolin,aa,ppanggolin/aa,7516,7288,228,3.0335284725918044
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,panaroo,aa,panaroo/aa,7516,7288,228,3.0335284725918044
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,7516,7516,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,7516,7516,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,7516,7516,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,mmseqs2,aa,mmseqs2/aa,7516,7516,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,panta,aa,panta/aa,7516,7240,276,3.6721660457690266
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,hdbscan_dist,aa,hdbscan_dist/aa,7516,7516,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,hdbscan_tsne,aa,hdbscan_tsne/aa,7516,7516,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,hdbscan_umap,aa,hdbscan_umap/aa,7516,7516,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,cdhit,nt,cdhit/nt,7516,7516,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,21708,mmseqs2,nt,mmseqs2/nt,7516,7516,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,panx,aa,panx/aa,7452,7214,238,3.1937734836285565
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,cdhit,aa,cdhit/aa,7452,7452,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,diamond,aa,diamond/aa,7452,7452,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,hdbscan_dist,nt,hdbscan_dist/nt,7452,7452,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,hdbscan_tsne,nt,hdbscan_tsne/nt,7452,7452,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,hdbscan_umap,nt,hdbscan_umap/nt,7452,7452,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,ppanggolin,aa,ppanggolin/aa,7452,7305,147,1.9726247987117553
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,panaroo,aa,panaroo/aa,7452,7305,147,1.9726247987117553
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,7452,7452,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,7452,7452,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,7452,7452,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,mmseqs2,aa,mmseqs2/aa,7452,7452,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,panta,aa,panta/aa,7452,7240,212,2.844873859366613
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,hdbscan_dist,aa,hdbscan_dist/aa,7452,7452,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,hdbscan_tsne,aa,hdbscan_tsne/aa,7452,7452,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,hdbscan_umap,aa,hdbscan_umap/aa,7452,7452,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,cdhit,nt,cdhit/nt,7452,7452,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25172,mmseqs2,nt,mmseqs2/nt,7452,7452,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,panx,aa,panx/aa,8075,7614,461,5.708978328173375
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,cdhit,aa,cdhit/aa,8075,8075,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,diamond,aa,diamond/aa,8075,8075,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,hdbscan_dist,nt,hdbscan_dist/nt,8075,8075,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,hdbscan_tsne,nt,hdbscan_tsne/nt,8075,8075,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,hdbscan_umap,nt,hdbscan_umap/nt,8075,8075,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,ppanggolin,aa,ppanggolin/aa,8075,7725,350,4.3343653250774
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,panaroo,aa,panaroo/aa,8075,7725,350,4.3343653250774
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,8075,8075,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,8075,8075,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,8075,8075,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,mmseqs2,aa,mmseqs2/aa,8075,8075,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,panta,aa,panta/aa,8075,7655,420,5.201238390092879
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,cdhit,nt,cdhit/nt,8075,8075,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,25913,mmseqs2,nt,mmseqs2/nt,8075,8075,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,panx,aa,panx/aa,7097,6872,225,3.170353670565027
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,cdhit,aa,cdhit/aa,7097,7097,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,diamond,aa,diamond/aa,7097,7097,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,hdbscan_dist,nt,hdbscan_dist/nt,7097,7097,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,hdbscan_tsne,nt,hdbscan_tsne/nt,7097,7097,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,hdbscan_umap,nt,hdbscan_umap/nt,7097,7097,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,ppanggolin,aa,ppanggolin/aa,7097,6982,115,1.6204029871776808
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,panaroo,aa,panaroo/aa,7097,6982,115,1.6204029871776808
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,7097,7097,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,7097,7097,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,7097,7097,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,mmseqs2,aa,mmseqs2/aa,7097,7097,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,panta,aa,panta/aa,7097,6958,139,1.9585740453712837
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,hdbscan_dist,aa,hdbscan_dist/aa,7097,7097,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,hdbscan_tsne,aa,hdbscan_tsne/aa,7097,7097,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,hdbscan_umap,aa,hdbscan_umap/aa,7097,7097,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,cdhit,nt,cdhit/nt,7097,7097,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,27347,mmseqs2,nt,mmseqs2/nt,7097,7097,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,panx,aa,panx/aa,8038,7697,341,4.242348842995771
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,cdhit,aa,cdhit/aa,8038,8038,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,diamond,aa,diamond/aa,8038,8038,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,hdbscan_dist,nt,hdbscan_dist/nt,8038,8038,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,hdbscan_tsne,nt,hdbscan_tsne/nt,8038,8038,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,hdbscan_umap,nt,hdbscan_umap/nt,8038,8038,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,ppanggolin,aa,ppanggolin/aa,8038,7804,234,2.911171933316745
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,panaroo,aa,panaroo/aa,8038,7804,234,2.911171933316745
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,8038,8038,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,8038,8038,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,8038,8038,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,mmseqs2,aa,mmseqs2/aa,8038,8038,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,panta,aa,panta/aa,8038,7739,299,3.7198308036825085
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,hdbscan_dist,aa,hdbscan_dist/aa,8038,8038,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,hdbscan_tsne,aa,hdbscan_tsne/aa,8038,8038,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,hdbscan_umap,aa,hdbscan_umap/aa,8038,8038,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,cdhit,nt,cdhit/nt,8038,8038,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,28734,mmseqs2,nt,mmseqs2/nt,8038,8038,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,panx,aa,panx/aa,7325,7116,209,2.8532423208191124
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,cdhit,aa,cdhit/aa,7325,7325,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,diamond,aa,diamond/aa,7325,7325,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,hdbscan_dist,nt,hdbscan_dist/nt,7325,7325,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,hdbscan_tsne,nt,hdbscan_tsne/nt,7325,7325,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,hdbscan_umap,nt,hdbscan_umap/nt,7325,7325,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,ppanggolin,aa,ppanggolin/aa,7325,7203,122,1.665529010238908
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,panaroo,aa,panaroo/aa,7325,7203,122,1.665529010238908
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,7325,7325,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,7325,7325,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,7325,7325,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,mmseqs2,aa,mmseqs2/aa,7325,7325,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,panta,aa,panta/aa,7325,7147,178,2.430034129692833
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,hdbscan_dist,aa,hdbscan_dist/aa,7325,7325,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,hdbscan_tsne,aa,hdbscan_tsne/aa,7325,7325,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,hdbscan_umap,aa,hdbscan_umap/aa,7325,7325,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,cdhit,nt,cdhit/nt,7325,7325,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,29492,mmseqs2,nt,mmseqs2/nt,7325,7325,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,panx,aa,panx/aa,7914,7555,359,4.536264847106394
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,cdhit,aa,cdhit/aa,7914,7914,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,diamond,aa,diamond/aa,7914,7914,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,hdbscan_dist,nt,hdbscan_dist/nt,7914,7914,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,hdbscan_tsne,nt,hdbscan_tsne/nt,7914,7914,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,hdbscan_umap,nt,hdbscan_umap/nt,7914,7914,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,ppanggolin,aa,ppanggolin/aa,7914,7656,258,3.2600454890068233
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,panaroo,aa,panaroo/aa,7914,7656,258,3.2600454890068233
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,7914,7914,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,7914,7914,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,7914,7914,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,mmseqs2,aa,mmseqs2/aa,7914,7914,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,panta,aa,panta/aa,7914,7596,318,4.01819560272934
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,hdbscan_dist,aa,hdbscan_dist/aa,7914,7914,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,hdbscan_tsne,aa,hdbscan_tsne/aa,7914,7914,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,hdbscan_umap,aa,hdbscan_umap/aa,7914,7914,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,cdhit,nt,cdhit/nt,7914,7914,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,mmseqs2,nt,mmseqs2/nt,7914,7914,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,panx,aa,panx/aa,7714,7530,184,2.3852735286492095
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,cdhit,aa,cdhit/aa,7714,7714,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,diamond,aa,diamond/aa,7714,7714,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,hdbscan_dist,nt,hdbscan_dist/nt,7714,7714,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,hdbscan_tsne,nt,hdbscan_tsne/nt,7714,7714,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,hdbscan_umap,nt,hdbscan_umap/nt,7714,7714,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,ppanggolin,aa,ppanggolin/aa,7714,7648,66,0.855587243971999
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,panaroo,aa,panaroo/aa,7714,7648,66,0.855587243971999
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,7714,7714,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,7714,7714,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,7714,7714,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,mmseqs2,aa,mmseqs2/aa,7714,7714,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,panta,aa,panta/aa,7714,7606,108,1.4000518537723619
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,hdbscan_dist,aa,hdbscan_dist/aa,7714,7714,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,hdbscan_tsne,aa,hdbscan_tsne/aa,7714,7714,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,hdbscan_umap,aa,hdbscan_umap/aa,7714,7714,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,cdhit,nt,cdhit/nt,7714,7714,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,mmseqs2,nt,mmseqs2/nt,7714,7714,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,panx,aa,panx/aa,8652,8212,440,5.085529357374018
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,cdhit,aa,cdhit/aa,8652,8652,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,diamond,aa,diamond/aa,8652,8652,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,hdbscan_dist,nt,hdbscan_dist/nt,8652,8652,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,hdbscan_tsne,nt,hdbscan_tsne/nt,8652,8652,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,hdbscan_umap,nt,hdbscan_umap/nt,8652,8652,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,ppanggolin,aa,ppanggolin/aa,8652,8277,375,4.334257975034674
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,panaroo,aa,panaroo/aa,8652,8277,375,4.334257975034674
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,8652,8652,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,8652,8652,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,8652,8652,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,mmseqs2,aa,mmseqs2/aa,8652,8652,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,panta,aa,panta/aa,8652,8221,431,4.981507165973185
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,hdbscan_dist,aa,hdbscan_dist/aa,8652,8652,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,hdbscan_tsne,aa,hdbscan_tsne/aa,8652,8652,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,hdbscan_umap,aa,hdbscan_umap/aa,8652,8652,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,cdhit,nt,cdhit/nt,8652,8652,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,mmseqs2,nt,mmseqs2/nt,8652,8652,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,panx,aa,panx/aa,9745,8816,929,9.533093894304772
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,cdhit,aa,cdhit/aa,9745,9745,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,diamond,aa,diamond/aa,9745,9745,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,hdbscan_dist,nt,hdbscan_dist/nt,9745,9745,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,hdbscan_tsne,nt,hdbscan_tsne/nt,9745,9745,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,hdbscan_umap,nt,hdbscan_umap/nt,9745,9745,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,ppanggolin,aa,ppanggolin/aa,9745,8863,882,9.05079527963058
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,panaroo,aa,panaroo/aa,9745,8863,882,9.05079527963058
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,9745,9745,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,9745,9745,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,9745,9745,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,mmseqs2,aa,mmseqs2/aa,9745,9745,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,panta,aa,panta/aa,9745,8792,953,9.77937403796819
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,hdbscan_dist,aa,hdbscan_dist/aa,9745,9745,0,0.0
