locus_tag	ftype	length_bp	gene	EC_number	COG	product
CKACHEKH_00378	CDS	1575	cshA	3.6.4.13	COG0513	ATP-dependent RNA helicase CshA
CKACHEKH_00379	CDS	1227	yhjX			putative MFS-type transporter YhjX
CKACHEKH_00380	CDS	1317	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
CKACHEKH_00381	CDS	1344	murT	6.3.5.13	COG0769	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
CKACHEKH_00382	CDS	783	gatD	6.3.5.13	COG3442	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD
CKACHEKH_00383	CDS	1083	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
CKACHEKH_00384	CDS	834				IS3 family transposase ISSpn11
CKACHEKH_00385	CDS	168				hypothetical protein
CKACHEKH_00386	CDS	270				hypothetical protein
CKACHEKH_00387	CDS	462	hmpT		COG4720	Thiamine precursor transporter HmpT
CKACHEKH_00388	CDS	774	pdxK	2.7.1.35	COG0351	Pyridoxine kinase
CKACHEKH_00389	CDS	750	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
CKACHEKH_00390	CDS	1152				hypothetical protein
CKACHEKH_00391	CDS	630				hypothetical protein
CKACHEKH_00392	CDS	339				hypothetical protein
CKACHEKH_00393	CDS	672	cmk	2.7.4.25	COG0283	Cytidylate kinase
CKACHEKH_00394	CDS	477				hypothetical protein
CKACHEKH_00395	CDS	213				hypothetical protein
CKACHEKH_00396	CDS	645				hypothetical protein
CKACHEKH_00397	CDS	954	csbB	2.4.-.-	COG0463	Putative glycosyltransferase CsbB
CKACHEKH_00398	CDS	1020	lnpD	5.1.3.2		UDP-glucose 4-epimerase
CKACHEKH_00399	CDS	1104	thiO	1.4.3.19		Glycine oxidase
CKACHEKH_00400	CDS	798			COG0327	GTP cyclohydrolase 1 type 2 
CKACHEKH_00401	CDS	678	trmK	2.1.1.217	COG2384	tRNA (adenine(22)-N(1))-methyltransferase
CKACHEKH_00402	CDS	105				hypothetical protein
CKACHEKH_00403	CDS	993	ramC	2.7.-.-	COG0515	putative SapB synthase
CKACHEKH_00404	CDS	1437				hypothetical protein
CKACHEKH_00405	CDS	1239				hypothetical protein
CKACHEKH_00406	CDS	3123	rapA_1	3.6.4.-		RNA polymerase-associated protein RapA
CKACHEKH_00407	CDS	2337	ctpE	7.2.2.10	COG0474	Calcium-transporting ATPase CtpE
CKACHEKH_00408	CDS	750	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
CKACHEKH_00409	CDS	615				hypothetical protein
CKACHEKH_00410	CDS	270	rpsO		COG0184	30S ribosomal protein S15
CKACHEKH_00411	CDS	630				hypothetical protein
CKACHEKH_00412	CDS	201				hypothetical protein
CKACHEKH_00413	CDS	324				hypothetical protein
CKACHEKH_00414	CDS	1944	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
CKACHEKH_00415	CDS	975	graS	2.7.13.3	COG0642	Sensor histidine kinase GraS
CKACHEKH_00416	CDS	678	graR		COG0745	Response regulator protein GraR
CKACHEKH_00417	CDS	1074				hypothetical protein
CKACHEKH_00418	CDS	231				hypothetical protein
CKACHEKH_00419	CDS	438	ywnA		COG1959	Putative HTH-type transcriptional regulator YwnA
CKACHEKH_00420	CDS	843				hypothetical protein
CKACHEKH_00421	CDS	651	dtxR			Diphtheria toxin repressor
CKACHEKH_00422	CDS	318				hypothetical protein
CKACHEKH_00423	CDS	333				hypothetical protein
CKACHEKH_00424	CDS	1464				hypothetical protein
CKACHEKH_00425	CDS	849				hypothetical protein
CKACHEKH_00426	CDS	957	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
CKACHEKH_00427	CDS	1020	epsJ	2.4.-.-	COG0463	putative glycosyltransferase EpsJ
CKACHEKH_00428	CDS	1173				hypothetical protein
CKACHEKH_00429	CDS	504				hypothetical protein
CKACHEKH_00430	CDS	450				hypothetical protein
CKACHEKH_00431	CDS	1368				hypothetical protein
CKACHEKH_00432	CDS	684	cpsD	2.7.10.2		Tyrosine-protein kinase CpsD
CKACHEKH_00433	CDS	693	ywqC		COG3944	putative capsular polysaccharide biosynthesis protein YwqC
CKACHEKH_00434	CDS	732	cpsB	3.1.3.48		Tyrosine-protein phosphatase CpsB
CKACHEKH_00435	CDS	1446	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
CKACHEKH_00436	CDS	363				IS630 family transposase IS630-Spn1
CKACHEKH_00437	CDS	1608	dexB	3.2.1.70	COG0366	Glucan 1,6-alpha-glucosidase
CKACHEKH_00438	CDS	1485				hypothetical protein
CKACHEKH_00439	CDS	483	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
CKACHEKH_00440	CDS	351				hypothetical protein
CKACHEKH_00441	CDS	2106	clpC_1			putative ATP-dependent Clp protease ATP-binding subunit
CKACHEKH_00442	CDS	981	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
CKACHEKH_00443	CDS	2253	pbpX		COG0768	Penicillin-binding protein 2X
CKACHEKH_00444	CDS	318	ftsL			Cell division protein FtsL
CKACHEKH_00445	CDS	951	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
CKACHEKH_00446	CDS	195				hypothetical protein
CKACHEKH_00447	CDS	543				hypothetical protein
CKACHEKH_00448	CDS	342				hypothetical protein
CKACHEKH_00449	CDS	579				hypothetical protein
CKACHEKH_00450	CDS	1002	kdgR		COG1609	HTH-type transcriptional regulator KdgR
CKACHEKH_00451	CDS	1902				hypothetical protein
CKACHEKH_00452	CDS	294				hypothetical protein
CKACHEKH_00453	CDS	819	manZ_1		COG3716	PTS system mannose-specific EIID component
CKACHEKH_00454	CDS	780	agaC		COG3715	N-acetylgalactosamine permease IIC component 1
CKACHEKH_00455	CDS	492	sorB_1	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
CKACHEKH_00456	CDS	1191	ugl	3.2.1.180		Unsaturated chondroitin disaccharide hydrolase
CKACHEKH_00457	CDS	435				hypothetical protein
CKACHEKH_00458	CDS	816	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
CKACHEKH_00459	CDS	642				hypothetical protein
CKACHEKH_00460	CDS	1002	kdgK	2.7.1.45		2-dehydro-3-deoxygluconokinase
CKACHEKH_00461	CDS	630	kdgA		COG0800	KHG/KDPG aldolase
CKACHEKH_00462	CDS	216				IS200/IS605 family transposase ISStin10
CKACHEKH_00463	CDS	3204		4.2.2.1		Hyaluronate lyase
CKACHEKH_00464	CDS	477	bsaA			Glutathione peroxidase BsaA
CKACHEKH_00465	CDS	2214				hypothetical protein
CKACHEKH_00466	CDS	126				hypothetical protein
CKACHEKH_00467	CDS	177				hypothetical protein
CKACHEKH_00468	CDS	423	xerC_2			Tyrosine recombinase XerC
CKACHEKH_00469	CDS	393	rpsI		COG0103	30S ribosomal protein S9
CKACHEKH_00470	CDS	447	rplM			50S ribosomal protein L13
CKACHEKH_00471	CDS	318				hypothetical protein
CKACHEKH_00472	CDS	813	sulD		COG0801	Bifunctional folate synthesis protein
CKACHEKH_00473	CDS	555	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
CKACHEKH_00474	CDS	1323	fpgS_1	6.3.2.17		Folylpolyglutamate synthase
CKACHEKH_00475	CDS	945	sulA	2.5.1.15	COG0294	Dihydropteroate synthase
CKACHEKH_00476	CDS	708				hypothetical protein
CKACHEKH_00477	CDS	1419	pbuO		COG2252	Guanine/hypoxanthine permease PbuO
CKACHEKH_00478	CDS	846	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
CKACHEKH_00479	CDS	1020	adhA	1.1.1.1		Alcohol dehydrogenase 1
CKACHEKH_00480	CDS	990	manX_1	2.7.1.191		PTS system mannose-specific EIIAB component
CKACHEKH_00481	CDS	804	sorA		COG3715	PTS system sorbose-specific EIIC component
CKACHEKH_00482	CDS	912	manZ_2		COG3716	PTS system mannose-specific EIID component
CKACHEKH_00483	CDS	1335	pepC	3.4.22.40	COG3579	Aminopeptidase C
CKACHEKH_00484	CDS	723	rsuA_1	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
CKACHEKH_00485	CDS	231				hypothetical protein
CKACHEKH_00486	CDS	1242	pepS	3.4.11.-	COG2309	Aminopeptidase PepS
CKACHEKH_00487	CDS	153				hypothetical protein
CKACHEKH_00488	CDS	279	yafQ	3.1.-.-		mRNA interferase toxin YafQ
CKACHEKH_00489	CDS	264				hypothetical protein
CKACHEKH_00490	CDS	4392	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
CKACHEKH_00491	CDS	2082	fus			Elongation factor G
CKACHEKH_00492	CDS	471	rpsG		COG0049	30S ribosomal protein S7
CKACHEKH_00493	CDS	414	rpsL		COG0048	30S ribosomal protein S12
CKACHEKH_00494	CDS	1347	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
CKACHEKH_00495	CDS	156				hypothetical protein
CKACHEKH_00496	CDS	369	rplL		COG0222	50S ribosomal protein L7/L12
CKACHEKH_00497	CDS	501	rplJ			50S ribosomal protein L10
CKACHEKH_00498	CDS	1467	dadD	3.5.4.31		5'-deoxyadenosine deaminase
CKACHEKH_00499	CDS	1749		7.6.2.-	COG1132	Fatty acid ABC transporter ATP-binding/permease protein
CKACHEKH_00500	CDS	1725			COG1132	putative ABC transporter ATP-binding protein
CKACHEKH_00501	CDS	939	msrAB1		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB 1
CKACHEKH_00502	CDS	870	thrB	2.7.1.39	COG0083	Homoserine kinase
CKACHEKH_00503	CDS	1287	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
CKACHEKH_00504	CDS	738	mecA		COG4862	Adapter protein MecA
CKACHEKH_00505	CDS	1035				hypothetical protein
CKACHEKH_00506	CDS	1434				hypothetical protein
CKACHEKH_00507	CDS	987	glyG_1			Glycosyltransferase GlyG
CKACHEKH_00508	CDS	1104	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
CKACHEKH_00509	CDS	837				hypothetical protein
CKACHEKH_00510	CDS	1275	tagU_2	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
CKACHEKH_00511	CDS	849	pheA			Bifunctional chorismate mutase/prephenate dehydratase
CKACHEKH_00512	CDS	477	aroL	2.7.1.71		Shikimate kinase 2
CKACHEKH_00513	CDS	1284	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
CKACHEKH_00514	CDS	339				hypothetical protein
CKACHEKH_00515	CDS	1104				hypothetical protein
CKACHEKH_00516	CDS	1167	aroC	4.2.3.5	COG0082	Chorismate synthase
CKACHEKH_00517	CDS	1068	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
CKACHEKH_00518	CDS	855	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
CKACHEKH_00519	CDS	678	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
CKACHEKH_00520	CDS	1164	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
CKACHEKH_00521	CDS	1635				hypothetical protein
CKACHEKH_00522	CDS	750	ecsA_1		COG1131	ABC-type transporter ATP-binding protein EcsA
CKACHEKH_00523	CDS	1455	amyS	3.2.1.1		Alpha-amylase
CKACHEKH_00524	CDS	2619	alaS	6.1.1.7		Alanine--tRNA ligase
CKACHEKH_00525	CDS	486				hypothetical protein
CKACHEKH_00526	CDS	1071	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
CKACHEKH_00527	CDS	774	ydcV			Inner membrane ABC transporter permease protein YdcV
CKACHEKH_00528	CDS	807	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
CKACHEKH_00529	CDS	1158	potA	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
CKACHEKH_00530	CDS	906	murB	1.3.1.98		UDP-N-acetylenolpyruvoylglucosamine reductase
CKACHEKH_00531	CDS	552				hypothetical protein
CKACHEKH_00532	CDS	192				hypothetical protein
CKACHEKH_00533	CDS	672	aldC	4.1.1.5	COG3527	Alpha-acetolactate decarboxylase
CKACHEKH_00534	CDS	1272	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
CKACHEKH_00535	CDS	816	glnH_2		COG0834	Glutamine-binding periplasmic protein
CKACHEKH_00536	CDS	654	phoU_1		COG0704	Phosphate-specific transport system accessory protein PhoU 
CKACHEKH_00537	CDS	759	pstB3_1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
CKACHEKH_00538	CDS	804	pstB3_2	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
CKACHEKH_00539	CDS	885				hypothetical protein
CKACHEKH_00540	CDS	918	pstC		COG0573	Phosphate transport system permease protein PstC
CKACHEKH_00541	CDS	879	pstS1		COG0226	Phosphate-binding protein PstS 1
CKACHEKH_00542	CDS	1269	rsmF	2.1.1.-	COG0144	Ribosomal RNA small subunit methyltransferase F
CKACHEKH_00543	CDS	774	suhB	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
CKACHEKH_00544	CDS	279				hypothetical protein
CKACHEKH_00545	CDS	402	spxA_1		COG1393	Regulatory protein Spx
CKACHEKH_00546	CDS	618				hypothetical protein
CKACHEKH_00547	CDS	774	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
CKACHEKH_00548	CDS	738				hypothetical protein
CKACHEKH_00549	CDS	1131	hemW		COG0635	Heme chaperone HemW
CKACHEKH_00550	CDS	390				hypothetical protein
CKACHEKH_00551	CDS	384				hypothetical protein
CKACHEKH_00552	CDS	789	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
CKACHEKH_00553	CDS	936	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
CKACHEKH_00554	CDS	177	rpsU		COG0828	30S ribosomal protein S21
CKACHEKH_00555	CDS	708	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
CKACHEKH_00556	CDS	1029	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
CKACHEKH_00557	CDS	390				hypothetical protein
CKACHEKH_00558	CDS	102				hypothetical protein
CKACHEKH_00559	CDS	552				hypothetical protein
CKACHEKH_00560	CDS	825	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
CKACHEKH_00561	CDS	1461	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
CKACHEKH_00562	CDS	489				hypothetical protein
CKACHEKH_00563	CDS	210				hypothetical protein
CKACHEKH_00564	CDS	402				hypothetical protein
CKACHEKH_00565	CDS	123				hypothetical protein
CKACHEKH_00566	CDS	321	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CKACHEKH_00567	CDS	246				hypothetical protein
CKACHEKH_00568	CDS	471				hypothetical protein
CKACHEKH_00569	CDS	102				hypothetical protein
CKACHEKH_00570	CDS	1146				hypothetical protein
CKACHEKH_00571	CDS	543				hypothetical protein
CKACHEKH_00572	CDS	630				hypothetical protein
CKACHEKH_00573	CDS	840	licT_1		COG3711	Transcription antiterminator LicT
CKACHEKH_00574	CDS	1839	bglF		COG1263	PTS system beta-glucoside-specific EIIBCA component
CKACHEKH_00575	CDS	1416	bglH_2	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
CKACHEKH_00576	CDS	1047	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
CKACHEKH_00577	CDS	510	paiA	2.3.1.57	COG0454	Spermidine/spermine N(1)-acetyltransferase
CKACHEKH_00578	CDS	2406	pheT	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
CKACHEKH_00579	CDS	768				hypothetical protein
CKACHEKH_00580	CDS	495			COG2826	IS30 family transposase ISSpn8
CKACHEKH_00581	CDS	198				hypothetical protein
CKACHEKH_00582	CDS	2250	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
CKACHEKH_00583	CDS	867	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
CKACHEKH_00584	CDS	2214	pnp	2.7.7.8		Polyribonucleotide nucleotidyltransferase
CKACHEKH_00585	CDS	618	cysE	2.3.1.30	COG1045	Serine acetyltransferase
CKACHEKH_00586	CDS	885	mshD_1	2.3.1.189		Mycothiol acetyltransferase
CKACHEKH_00587	CDS	1344	cysS	6.1.1.16		Cysteine--tRNA ligase
CKACHEKH_00588	CDS	387	mrnC	3.1.26.-	COG1939	Mini-ribonuclease 3
CKACHEKH_00589	CDS	885	lrp			Leucine-rich protein
CKACHEKH_00590	CDS	378				hypothetical protein
CKACHEKH_00591	CDS	1278				hypothetical protein
CKACHEKH_00592	CDS	648			COG1136	putative ABC transporter ATP-binding protein
CKACHEKH_00593	CDS	1380				hypothetical protein
CKACHEKH_00594	CDS	657	regX3		COG0745	Sensory transduction protein regX3
CKACHEKH_00595	CDS	1329				hypothetical protein
CKACHEKH_00596	CDS	882	fba	4.1.2.13	COG0191	Fructose-bisphosphate aldolase
CKACHEKH_00597	CDS	1191		1.14.13.239		Carnitine monooxygenase reductase subunit
CKACHEKH_00598	CDS	660	glnP		COG0765	putative glutamine ABC transporter permease protein GlnP
CKACHEKH_00599	CDS	678	glnM		COG0765	putative glutamine ABC transporter permease protein GlnM
CKACHEKH_00600	CDS	795	peb1A		COG0834	Major cell-binding factor
CKACHEKH_00601	CDS	759	glnQ_2			Glutamine transport ATP-binding protein GlnQ
CKACHEKH_00602	CDS	2223				hypothetical protein
CKACHEKH_00603	CDS	1662	rnj2	3.1.-.-		Ribonuclease J 2
CKACHEKH_00604	CDS	780	axe1-6A		COG2382	Carbohydrate acetyl esterase/feruloyl esterase
CKACHEKH_00605	CDS	1221	femX	2.3.2.16	COG2348	Lipid II:glycine glycyltransferase
CKACHEKH_00606	CDS	1233	femA	2.3.2.17		Aminoacyltransferase FemA
CKACHEKH_00607	CDS	702				hypothetical protein
CKACHEKH_00608	CDS	1845	uvrC		COG0322	UvrABC system protein C
CKACHEKH_00609	CDS	834				hypothetical protein
CKACHEKH_00610	CDS	801	tcyJ		COG0834	L-cystine-binding protein TcyJ
CKACHEKH_00611	CDS	606		1.-.-.-		Putative NAD(P)H nitroreductase
CKACHEKH_00612	CDS	1401	pepV	3.4.13.-		Beta-Ala-Xaa dipeptidase
CKACHEKH_00613	CDS	579				hypothetical protein
CKACHEKH_00614	CDS	153				hypothetical protein
CKACHEKH_00615	CDS	1326	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
CKACHEKH_00616	CDS	1038	pepA_2	3.4.11.7	COG1363	Glutamyl aminopeptidase
CKACHEKH_00617	CDS	471				hypothetical protein
CKACHEKH_00618	CDS	717	yodJ	3.4.-.-	COG1876	Putative carboxypeptidase YodJ
CKACHEKH_00619	CDS	426	rplK			50S ribosomal protein L11
CKACHEKH_00620	CDS	690	rplA			50S ribosomal protein L1
CKACHEKH_00621	CDS	363				hypothetical protein
CKACHEKH_00622	CDS	528	natA_1	7.2.2.4	COG4555	ABC transporter ATP-binding protein NatA
CKACHEKH_00623	CDS	435				hypothetical protein
CKACHEKH_00624	CDS	819				hypothetical protein
CKACHEKH_00625	CDS	786				hypothetical protein
CKACHEKH_00626	CDS	282				hypothetical protein
CKACHEKH_00627	CDS	198				hypothetical protein
CKACHEKH_00628	CDS	6420				hypothetical protein
CKACHEKH_00629	CDS	183				hypothetical protein
CKACHEKH_00630	CDS	189				hypothetical protein
CKACHEKH_00631	CDS	1191				hypothetical protein
CKACHEKH_00632	CDS	993	rhaR			HTH-type transcriptional activator RhaR
CKACHEKH_00633	CDS	1755	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CKACHEKH_00634	CDS	1722			COG1132	putative ABC transporter ATP-binding protein
CKACHEKH_00635	CDS	585				hypothetical protein
CKACHEKH_00636	CDS	696	ecfT_1			Energy-coupling factor transporter transmembrane protein EcfT
CKACHEKH_00637	CDS	1365	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
CKACHEKH_00638	CDS	243				hypothetical protein
CKACHEKH_00639	CDS	468				hypothetical protein
CKACHEKH_00640	CDS	237				hypothetical protein
CKACHEKH_00641	CDS	186				hypothetical protein
CKACHEKH_00642	CDS	1563	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
CKACHEKH_00643	CDS	699	nagR		COG2188	HTH-type transcriptional repressor NagR
CKACHEKH_00644	CDS	897	yicL_1		COG0697	putative inner membrane transporter YicL
CKACHEKH_00645	CDS	936	yfeW	3.4.16.4	COG1680	Putative D-alanyl-D-alanine carboxypeptidase
CKACHEKH_00646	CDS	726				hypothetical protein
CKACHEKH_00647	CDS	636				hypothetical protein
CKACHEKH_00648	CDS	828	ybiV	3.1.3.23	COG0561	Sugar phosphatase YbiV
CKACHEKH_00649	CDS	336				hypothetical protein
CKACHEKH_00650	CDS	513	capA			Capsule biosynthesis protein CapA
CKACHEKH_00651	CDS	612	def_1	3.5.1.88	COG0242	Peptide deformylase
CKACHEKH_00652	CDS	729		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
CKACHEKH_00653	CDS	912	trxB	1.8.1.9	COG0492	Thioredoxin reductase
CKACHEKH_00654	CDS	225				hypothetical protein
CKACHEKH_00655	CDS	744	tcyC	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
CKACHEKH_00656	CDS	801	yxeN			putative amino-acid permease protein YxeN
CKACHEKH_00657	CDS	357	mgsR		COG1393	Regulatory protein MgsR
CKACHEKH_00658	CDS	513	ogt	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
CKACHEKH_00659	CDS	495				hypothetical protein
CKACHEKH_00660	CDS	447				hypothetical protein
CKACHEKH_00661	CDS	648				hypothetical protein
CKACHEKH_00662	CDS	1317				hypothetical protein
CKACHEKH_00663	CDS	732	yxdL_1		COG1136	ABC transporter ATP-binding protein YxdL
CKACHEKH_00664	CDS	585	pdxT	4.3.3.6		Pyridoxal 5'-phosphate synthase subunit PdxT
CKACHEKH_00665	CDS	876	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
CKACHEKH_00666	CDS	1380		1.6.99.3		putative NADH oxidase
CKACHEKH_00667	CDS	924	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
CKACHEKH_00668	CDS	606	urdA	1.3.99.33		Urocanate reductase
CKACHEKH_00669	CDS	1245				hypothetical protein
CKACHEKH_00670	CDS	258				hypothetical protein
CKACHEKH_00671	CDS	2037	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
CKACHEKH_00672	CDS	918	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
CKACHEKH_00673	CDS	327				hypothetical protein
CKACHEKH_00674	CDS	333				hypothetical protein
CKACHEKH_00675	CDS	843	yvgN	1.1.1.-	COG0656	Glyoxal reductase
CKACHEKH_00676	CDS	1443	pgdA	3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
CKACHEKH_00677	CDS	231				hypothetical protein
CKACHEKH_00678	CDS	978	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
CKACHEKH_00679	CDS	1083	yfmL	3.6.4.13	COG0513	putative ATP-dependent RNA helicase YfmL
CKACHEKH_00680	CDS	510				IS630 family transposase ISSpn2
CKACHEKH_00681	CDS	1197	tuf			Elongation factor Tu
CKACHEKH_00682	CDS	870	gla		COG0580	Glycerol facilitator-aquaporin gla
CKACHEKH_00683	CDS	522				hypothetical protein
CKACHEKH_00684	CDS	1107				hypothetical protein
CKACHEKH_00685	CDS	255				hypothetical protein
CKACHEKH_00686	CDS	300				hypothetical protein
CKACHEKH_00687	CDS	1719	pgcA	5.4.2.2		Phosphoglucomutase
CKACHEKH_00688	CDS	348				hypothetical protein
CKACHEKH_00689	CDS	837	artP_1		COG0834	Arginine-binding extracellular protein ArtP
CKACHEKH_00690	CDS	630	glnQ_3		COG1126	Glutamine transport ATP-binding protein GlnQ
CKACHEKH_00691	CDS	642	yecS		COG0765	L-cystine transport system permease protein YecS
CKACHEKH_00692	CDS	1230	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
CKACHEKH_00693	CDS	1167			COG0628	Putative transport protein
CKACHEKH_00694	CDS	1014	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
CKACHEKH_00695	CDS	420	atpC		COG0355	ATP synthase epsilon chain
CKACHEKH_00696	CDS	1407	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
CKACHEKH_00697	CDS	879	atpG		COG0224	ATP synthase gamma chain
CKACHEKH_00698	CDS	1506	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
CKACHEKH_00699	CDS	537	atpH		COG0712	ATP synthase subunit delta
CKACHEKH_00700	CDS	495	atpF		COG0711	ATP synthase subunit b
CKACHEKH_00701	CDS	717	atpB		COG0356	ATP synthase subunit a
CKACHEKH_00702	CDS	201	atpE_1		COG0636	ATP synthase subunit c
CKACHEKH_00703	CDS	3798	glgX_1	3.2.1.196		Glycogen debranching enzyme
CKACHEKH_00704	CDS	1050	luxA	1.14.14.3		Alkanal monooxygenase alpha chain
CKACHEKH_00705	CDS	1809	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
CKACHEKH_00706	CDS	1380	gmuD_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
CKACHEKH_00707	CDS	1854	proS	6.1.1.15	COG0442	Proline--tRNA ligase
CKACHEKH_00708	CDS	1260		3.4.24.-		Putative zinc metalloprotease
CKACHEKH_00709	CDS	804				hypothetical protein
CKACHEKH_00710	CDS	759	uppS	2.5.1.-	COG0020	Isoprenyl transferase
CKACHEKH_00711	CDS	573				hypothetical protein
CKACHEKH_00712	CDS	972	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
CKACHEKH_00713	CDS	417				hypothetical protein
CKACHEKH_00714	CDS	696				hypothetical protein
CKACHEKH_00715	CDS	2502	leuS	6.1.1.4		Leucine--tRNA ligase
CKACHEKH_00716	CDS	1089	gldA	1.1.1.6		Glycerol dehydrogenase
CKACHEKH_00717	CDS	669	fsaA	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 1
CKACHEKH_00718	CDS	2439	cutC_1	4.3.99.4	COG1882	Choline trimethylamine-lyase
CKACHEKH_00719	CDS	1299	licC_2		COG1455	Lichenan permease IIC component
CKACHEKH_00720	CDS	309	gmuB	2.7.1.205	COG1440	PTS system oligo-beta-mannoside-specific EIIB component
CKACHEKH_00721	CDS	321	licA_2		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
CKACHEKH_00722	CDS	981	sorC		COG2390	Sorbitol operon regulator
CKACHEKH_00723	CDS	747	ydjF		COG1349	putative HTH-type transcriptional regulator YdjF
CKACHEKH_00724	CDS	777	hpdA	1.97.1.-	COG1180	4-hydroxyphenylacetate decarboxylase activating enzyme
CKACHEKH_00725	CDS	594			COG1840	putative protein
CKACHEKH_00726	CDS	369				hypothetical protein
CKACHEKH_00727	CDS	519	msmX_2	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
CKACHEKH_00728	CDS	405				hypothetical protein
CKACHEKH_00729	CDS	627				hypothetical protein
CKACHEKH_00730	CDS	1023				hypothetical protein
