locus_tag	ftype	length_bp	gene	EC_number	COG	product
DJPNOOBJ_00340	CDS	891	yvcJ		COG1660	Nucleotide-binding protein YvcJ
DJPNOOBJ_00341	CDS	978			COG0391	Putative gluconeogenesis factor
DJPNOOBJ_00342	CDS	912	whiA		COG1481	putative cell division protein WhiA
DJPNOOBJ_00343	CDS	966	yumC	1.18.1.2	COG0492	Ferredoxin--NADP reductase 2
DJPNOOBJ_00344	CDS	858	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
DJPNOOBJ_00345	CDS	780				hypothetical protein
DJPNOOBJ_00346	CDS	1353	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
DJPNOOBJ_00347	CDS	375				hypothetical protein
DJPNOOBJ_00348	CDS	849			COG1307	DegV domain-containing protein
DJPNOOBJ_00349	CDS	768	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
DJPNOOBJ_00350	CDS	1185	cca	2.7.7.72		CCA-adding enzyme
DJPNOOBJ_00351	CDS	1872	ettA_1		COG0488	Energy-dependent translational throttle protein EttA
DJPNOOBJ_00352	CDS	1185	fieF			Ferrous-iron efflux pump FieF
DJPNOOBJ_00353	CDS	2697		7.2.2.10		Calcium-transporting ATPase 1
DJPNOOBJ_00354	CDS	792	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
DJPNOOBJ_00355	CDS	411	def_1	3.5.1.88	COG0242	Peptide deformylase
DJPNOOBJ_00356	CDS	1596				hypothetical protein
DJPNOOBJ_00357	CDS	165				hypothetical protein
DJPNOOBJ_00358	CDS	729	yaaA		COG3022	Peroxide stress resistance protein YaaA
DJPNOOBJ_00359	CDS	1485				Putative trans-acting regulator
DJPNOOBJ_00360	CDS	6708				hypothetical protein
DJPNOOBJ_00361	CDS	549				hypothetical protein
DJPNOOBJ_00362	CDS	432				hypothetical protein
DJPNOOBJ_00363	CDS	1188	aspB	2.6.1.14	COG0436	Asparagine--oxo-acid transaminase
DJPNOOBJ_00364	CDS	225				hypothetical protein
DJPNOOBJ_00365	CDS	1344	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
DJPNOOBJ_00366	CDS	291	rpsF		COG0360	30S ribosomal protein S6
DJPNOOBJ_00367	CDS	471	ssb_1		COG0629	Single-stranded DNA-binding protein
DJPNOOBJ_00368	CDS	240	rpsR		COG0238	30S ribosomal protein S18
DJPNOOBJ_00369	CDS	1401				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
DJPNOOBJ_00370	CDS	360	yugI		COG1098	General stress protein 13
DJPNOOBJ_00371	CDS	750	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
DJPNOOBJ_00372	CDS	300				hypothetical protein
DJPNOOBJ_00373	CDS	936	ppaC	3.6.1.1	COG1227	putative manganese-dependent inorganic pyrophosphatase
DJPNOOBJ_00374	CDS	513				hypothetical protein
DJPNOOBJ_00375	CDS	597				hypothetical protein
DJPNOOBJ_00376	CDS	183				hypothetical protein
DJPNOOBJ_00377	CDS	1446	murE	6.3.2.7	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
DJPNOOBJ_00378	CDS	1623	murJ		COG2244	Lipid II flippase MurJ
DJPNOOBJ_00379	CDS	1959	sarA_2		COG4166	Oligopeptide-binding protein SarA
DJPNOOBJ_00380	CDS	234				hypothetical protein
DJPNOOBJ_00381	CDS	1431	lmrA	7.6.2.2	COG1132	Multidrug resistance ABC transporter ATP-binding and permease protein
DJPNOOBJ_00382	CDS	1095	metI	2.5.1.-	COG0626	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase
DJPNOOBJ_00383	CDS	1167	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
DJPNOOBJ_00384	CDS	3099	rapA	3.6.4.-		RNA polymerase-associated protein RapA
DJPNOOBJ_00385	CDS	618				hypothetical protein
DJPNOOBJ_00386	CDS	1335	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
DJPNOOBJ_00387	CDS	465				hypothetical protein
DJPNOOBJ_00388	CDS	495				hypothetical protein
DJPNOOBJ_00389	CDS	1656	mltG	4.2.2.-		Endolytic murein transglycosylase
DJPNOOBJ_00390	CDS	483	greA			Transcription elongation factor GreA
DJPNOOBJ_00391	CDS	450				hypothetical protein
DJPNOOBJ_00392	CDS	90				hypothetical protein
DJPNOOBJ_00393	CDS	456				hypothetical protein
DJPNOOBJ_00394	CDS	1461				hypothetical protein
DJPNOOBJ_00395	CDS	1578				hypothetical protein
DJPNOOBJ_00396	CDS	1440				hypothetical protein
DJPNOOBJ_00397	CDS	930	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
DJPNOOBJ_00398	CDS	933	yteP_1		COG4209	putative multiple-sugar transport system permease YteP
DJPNOOBJ_00399	CDS	687	nanE_2	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
DJPNOOBJ_00400	CDS	612	ybbH_2		COG1737	putative HTH-type transcriptional regulator YbbH
DJPNOOBJ_00401	CDS	90				hypothetical protein
DJPNOOBJ_00402	CDS	609				hypothetical protein
DJPNOOBJ_00403	CDS	840				IS3 family transposase ISSpn4
DJPNOOBJ_00404	CDS	537				hypothetical protein
DJPNOOBJ_00405	CDS	138				hypothetical protein
DJPNOOBJ_00406	CDS	1320				hypothetical protein
DJPNOOBJ_00407	CDS	741	yxdL_1		COG1136	ABC transporter ATP-binding protein YxdL
DJPNOOBJ_00408	CDS	1608				hypothetical protein
DJPNOOBJ_00409	CDS	1941				hypothetical protein
DJPNOOBJ_00410	CDS	465				hypothetical protein
DJPNOOBJ_00411	CDS	2010	ramC	2.7.-.-	COG0515	putative SapB synthase
DJPNOOBJ_00412	CDS	138				hypothetical protein
DJPNOOBJ_00413	CDS	588				hypothetical protein
DJPNOOBJ_00414	CDS	369	rplL		COG0222	50S ribosomal protein L7/L12
DJPNOOBJ_00415	CDS	501	rplJ			50S ribosomal protein L10
DJPNOOBJ_00416	CDS	1467	dadD	3.5.4.31		5'-deoxyadenosine deaminase
DJPNOOBJ_00417	CDS	1749		7.6.2.-	COG1132	Fatty acid ABC transporter ATP-binding/permease protein
DJPNOOBJ_00418	CDS	1725			COG1132	putative ABC transporter ATP-binding protein
DJPNOOBJ_00419	CDS	939	msrAB1		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB 1
DJPNOOBJ_00420	CDS	870	thrB	2.7.1.39	COG0083	Homoserine kinase
DJPNOOBJ_00421	CDS	1287	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
DJPNOOBJ_00422	CDS	738	mecA		COG4862	Adapter protein MecA
DJPNOOBJ_00423	CDS	1035				hypothetical protein
DJPNOOBJ_00424	CDS	1434				hypothetical protein
DJPNOOBJ_00425	CDS	987	glyG_1			Glycosyltransferase GlyG
DJPNOOBJ_00426	CDS	1104	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
DJPNOOBJ_00427	CDS	837				hypothetical protein
DJPNOOBJ_00428	CDS	1275	tagU_2	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
DJPNOOBJ_00429	CDS	849	pheA			Bifunctional chorismate mutase/prephenate dehydratase
DJPNOOBJ_00430	CDS	477	aroK	2.7.1.71	COG0703	Shikimate kinase
DJPNOOBJ_00431	CDS	1284	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
DJPNOOBJ_00432	CDS	339				hypothetical protein
DJPNOOBJ_00433	CDS	1104				hypothetical protein
DJPNOOBJ_00434	CDS	1167	aroC	4.2.3.5	COG0082	Chorismate synthase
DJPNOOBJ_00435	CDS	1068	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
DJPNOOBJ_00436	CDS	855	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
DJPNOOBJ_00437	CDS	678	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
DJPNOOBJ_00438	CDS	1164	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
DJPNOOBJ_00439	CDS	1635				hypothetical protein
DJPNOOBJ_00440	CDS	750	ecsA_1		COG1131	ABC-type transporter ATP-binding protein EcsA
DJPNOOBJ_00441	CDS	1455	amyS	3.2.1.1		Alpha-amylase
DJPNOOBJ_00442	CDS	2619	alaS	6.1.1.7		Alanine--tRNA ligase
DJPNOOBJ_00443	CDS	486				hypothetical protein
DJPNOOBJ_00444	CDS	1071	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
DJPNOOBJ_00445	CDS	774	ydcV			Inner membrane ABC transporter permease protein YdcV
DJPNOOBJ_00446	CDS	807	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
DJPNOOBJ_00447	CDS	1158	potA_2	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
DJPNOOBJ_00448	CDS	906	murB	1.3.1.98		UDP-N-acetylenolpyruvoylglucosamine reductase
DJPNOOBJ_00449	CDS	753				hypothetical protein
DJPNOOBJ_00450	CDS	672	aldC	4.1.1.5	COG3527	Alpha-acetolactate decarboxylase
DJPNOOBJ_00451	CDS	1272	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
DJPNOOBJ_00452	CDS	816	glnH_1		COG0834	Glutamine-binding periplasmic protein
DJPNOOBJ_00453	CDS	654	phoU_1		COG0704	Phosphate-specific transport system accessory protein PhoU 
DJPNOOBJ_00454	CDS	759	pstB3_1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
DJPNOOBJ_00455	CDS	804	pstB3_2	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
DJPNOOBJ_00456	CDS	885				hypothetical protein
DJPNOOBJ_00457	CDS	918	pstC		COG0573	Phosphate transport system permease protein PstC
DJPNOOBJ_00458	CDS	879	pstS1		COG0226	Phosphate-binding protein PstS 1
DJPNOOBJ_00459	CDS	1305	rsmF	2.1.1.-	COG0144	Ribosomal RNA small subunit methyltransferase F
DJPNOOBJ_00460	CDS	774	suhB	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
DJPNOOBJ_00461	CDS	279				hypothetical protein
DJPNOOBJ_00462	CDS	402	spxA_2		COG1393	Regulatory protein Spx
DJPNOOBJ_00463	CDS	618				hypothetical protein
DJPNOOBJ_00464	CDS	774	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
DJPNOOBJ_00465	CDS	738				hypothetical protein
DJPNOOBJ_00466	CDS	1131	hemW		COG0635	Heme chaperone HemW
DJPNOOBJ_00467	CDS	390				hypothetical protein
DJPNOOBJ_00468	CDS	384				hypothetical protein
DJPNOOBJ_00469	CDS	789	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
DJPNOOBJ_00470	CDS	936	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
DJPNOOBJ_00471	CDS	177	rpsU		COG0828	30S ribosomal protein S21
DJPNOOBJ_00472	CDS	708	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
DJPNOOBJ_00473	CDS	1029	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
DJPNOOBJ_00474	CDS	390				hypothetical protein
DJPNOOBJ_00475	CDS	102				hypothetical protein
DJPNOOBJ_00476	CDS	552				hypothetical protein
DJPNOOBJ_00477	CDS	825	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
DJPNOOBJ_00478	CDS	1461	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
DJPNOOBJ_00479	CDS	489				hypothetical protein
DJPNOOBJ_00480	CDS	210				hypothetical protein
DJPNOOBJ_00481	CDS	480				hypothetical protein
DJPNOOBJ_00482	CDS	342				hypothetical protein
DJPNOOBJ_00483	CDS	375				hypothetical protein
DJPNOOBJ_00484	CDS	726				hypothetical protein
DJPNOOBJ_00485	CDS	1287				hypothetical protein
DJPNOOBJ_00486	CDS	183				hypothetical protein
DJPNOOBJ_00487	CDS	192				hypothetical protein
DJPNOOBJ_00488	CDS	1179				hypothetical protein
DJPNOOBJ_00489	CDS	993	rhaR			HTH-type transcriptional activator RhaR
DJPNOOBJ_00490	CDS	1755	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DJPNOOBJ_00491	CDS	1722	ndvA	7.5.2.3	COG1132	Beta-(1-->2)glucan export ATP-binding/permease protein NdvA
DJPNOOBJ_00492	CDS	585				hypothetical protein
DJPNOOBJ_00493	CDS	696				hypothetical protein
DJPNOOBJ_00494	CDS	1365	ykoD_1	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
DJPNOOBJ_00495	CDS	306				hypothetical protein
DJPNOOBJ_00496	CDS	351				hypothetical protein
DJPNOOBJ_00497	CDS	186				hypothetical protein
DJPNOOBJ_00498	CDS	1563	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
DJPNOOBJ_00499	CDS	699	nagR		COG2188	HTH-type transcriptional repressor NagR
DJPNOOBJ_00500	CDS	897	yicL_1		COG0697	putative inner membrane transporter YicL
DJPNOOBJ_00501	CDS	936	yfeW	3.4.16.4	COG1680	Putative D-alanyl-D-alanine carboxypeptidase
DJPNOOBJ_00502	CDS	726				hypothetical protein
DJPNOOBJ_00503	CDS	636				hypothetical protein
DJPNOOBJ_00504	CDS	828	ybiV	3.1.3.23	COG0561	Sugar phosphatase YbiV
DJPNOOBJ_00505	CDS	336				hypothetical protein
DJPNOOBJ_00506	CDS	717	capA			Capsule biosynthesis protein CapA
DJPNOOBJ_00507	CDS	612	def_2	3.5.1.88	COG0242	Peptide deformylase
DJPNOOBJ_00508	CDS	729		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
DJPNOOBJ_00509	CDS	912	trxB	1.8.1.9	COG0492	Thioredoxin reductase
DJPNOOBJ_00510	CDS	225				hypothetical protein
DJPNOOBJ_00511	CDS	744	tcyN	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyN
DJPNOOBJ_00512	CDS	801	yxeN			putative amino-acid permease protein YxeN
DJPNOOBJ_00513	CDS	357	mgsR		COG1393	Regulatory protein MgsR
DJPNOOBJ_00514	CDS	513	ogt	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
DJPNOOBJ_00515	CDS	495				hypothetical protein
DJPNOOBJ_00516	CDS	447				hypothetical protein
DJPNOOBJ_00517	CDS	648				hypothetical protein
DJPNOOBJ_00518	CDS	582	pdxT	4.3.3.6		Pyridoxal 5'-phosphate synthase subunit PdxT
DJPNOOBJ_00519	CDS	876	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
DJPNOOBJ_00520	CDS	1380		1.6.99.3		putative NADH oxidase
DJPNOOBJ_00521	CDS	924	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
DJPNOOBJ_00522	CDS	606	urdA	1.3.99.33		Urocanate reductase
DJPNOOBJ_00523	CDS	1245				hypothetical protein
DJPNOOBJ_00524	CDS	258				hypothetical protein
DJPNOOBJ_00525	CDS	2037	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
DJPNOOBJ_00526	CDS	918	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
DJPNOOBJ_00527	CDS	762				hypothetical protein
DJPNOOBJ_00528	CDS	843	yvgN	1.1.1.-	COG0656	Glyoxal reductase
DJPNOOBJ_00529	CDS	1443	pgdA	3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
DJPNOOBJ_00530	CDS	468				hypothetical protein
DJPNOOBJ_00531	CDS	978	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
DJPNOOBJ_00532	CDS	1083	yfmL	3.6.4.13	COG0513	putative ATP-dependent RNA helicase YfmL
DJPNOOBJ_00533	CDS	669	aqpZ2			Aquaporin Z 2
DJPNOOBJ_00534	CDS	792				hypothetical protein
DJPNOOBJ_00535	CDS	156				hypothetical protein
DJPNOOBJ_00536	CDS	1797	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
DJPNOOBJ_00537	CDS	744	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
DJPNOOBJ_00538	CDS	951	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
DJPNOOBJ_00539	CDS	429				hypothetical protein
DJPNOOBJ_00540	CDS	1068				hypothetical protein
DJPNOOBJ_00541	CDS	471				hypothetical protein
DJPNOOBJ_00542	CDS	453				hypothetical protein
DJPNOOBJ_00543	CDS	1272			COG2256	putative AAA domain-containing protein
DJPNOOBJ_00544	tRNA	76				tRNA-Lys(ctt)
DJPNOOBJ_00545	CDS	1320	sacA	3.2.1.26		Sucrose-6-phosphate hydrolase
DJPNOOBJ_00546	CDS	1617				hypothetical protein
DJPNOOBJ_00547	CDS	891				hypothetical protein
DJPNOOBJ_00548	CDS	918	yteP_2		COG4209	putative multiple-sugar transport system permease YteP
DJPNOOBJ_00549	CDS	1002	rbsR		COG1609	Ribose operon repressor
DJPNOOBJ_00550	CDS	1482				Putative trans-acting regulator
DJPNOOBJ_00551	CDS	567				hypothetical protein
DJPNOOBJ_00552	CDS	171				hypothetical protein
DJPNOOBJ_00553	CDS	609				hypothetical protein
DJPNOOBJ_00554	CDS	204				hypothetical protein
DJPNOOBJ_00555	CDS	771				hypothetical protein
DJPNOOBJ_00556	CDS	447		1.8.3.7	COG1262	Formylglycine-generating enzyme
DJPNOOBJ_00557	CDS	603				hypothetical protein
DJPNOOBJ_00558	CDS	318	licA_2		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
DJPNOOBJ_00559	CDS	318	ptcB	2.7.1.205	COG1440	PTS system cellobiose-specific EIIB component
DJPNOOBJ_00560	CDS	897				hypothetical protein
DJPNOOBJ_00561	CDS	1263	licC_2		COG1455	Lichenan permease IIC component
DJPNOOBJ_00562	CDS	1179	nagC		COG1940	N-acetylglucosamine repressor
DJPNOOBJ_00563	CDS	447				hypothetical protein
DJPNOOBJ_00564	CDS	660	comC			Type 4 prepilin-like proteins leader peptide-processing enzyme
DJPNOOBJ_00565	CDS	1152				hypothetical protein
DJPNOOBJ_00566	CDS	732				hypothetical protein
DJPNOOBJ_00567	CDS	777	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
DJPNOOBJ_00568	CDS	1224	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
DJPNOOBJ_00569	CDS	600	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
DJPNOOBJ_00570	CDS	768	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
DJPNOOBJ_00571	CDS	1005	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
DJPNOOBJ_00572	CDS	567	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
DJPNOOBJ_00573	CDS	1362	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
DJPNOOBJ_00574	CDS	1002	ccpA_1		COG1609	Catabolite control protein A
DJPNOOBJ_00575	CDS	369				hypothetical protein
DJPNOOBJ_00576	CDS	711				hypothetical protein
DJPNOOBJ_00577	CDS	1692				hypothetical protein
DJPNOOBJ_00578	CDS	1011	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DJPNOOBJ_00579	CDS	1068				hypothetical protein
DJPNOOBJ_00580	CDS	660				hypothetical protein
DJPNOOBJ_00581	CDS	1011	lnpD_2	5.1.3.2		UDP-glucose 4-epimerase
DJPNOOBJ_00582	CDS	1476	galT_1	2.7.7.12		Galactose-1-phosphate uridylyltransferase
DJPNOOBJ_00583	CDS	642	phoU_2		COG0704	Phosphate-specific transport system accessory protein PhoU 
DJPNOOBJ_00584	CDS	402				hypothetical protein
DJPNOOBJ_00585	CDS	297				hypothetical protein
DJPNOOBJ_00586	CDS	2127	pfbA		COG5434	Plasmin and fibronectin-binding protein A
DJPNOOBJ_00587	CDS	1227	arnB	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
DJPNOOBJ_00588	CDS	693	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
DJPNOOBJ_00589	CDS	1752	yheH	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
DJPNOOBJ_00590	CDS	1746	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
DJPNOOBJ_00591	CDS	246				hypothetical protein
DJPNOOBJ_00592	CDS	138				hypothetical protein
DJPNOOBJ_00593	CDS	270				hypothetical protein
DJPNOOBJ_00594	CDS	156				hypothetical protein
DJPNOOBJ_00595	CDS	828	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
DJPNOOBJ_00596	CDS	144				hypothetical protein
DJPNOOBJ_00597	CDS	105				hypothetical protein
DJPNOOBJ_00598	CDS	582	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
DJPNOOBJ_00599	CDS	1263	pucK		COG2233	Uric acid permease PucK
DJPNOOBJ_00600	CDS	462				hypothetical protein
DJPNOOBJ_00601	CDS	765	dpnC	3.1.21.4		Type-2 restriction enzyme DpnI
DJPNOOBJ_00602	CDS	405	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
DJPNOOBJ_00603	CDS	1482	galT_2	2.7.7.12		Galactose-1-phosphate uridylyltransferase
DJPNOOBJ_00604	CDS	1179	galK_2	2.7.1.6	COG0153	Galactokinase
DJPNOOBJ_00605	CDS	1008	melR		COG1609	HTH-type transcriptional repressor MelR
DJPNOOBJ_00606	CDS	993	adh_1	1.1.1.1	COG1063	Alcohol dehydrogenase
DJPNOOBJ_00607	CDS	354	adhR		COG0789	HTH-type transcriptional regulator AdhR
DJPNOOBJ_00608	CDS	891	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
DJPNOOBJ_00609	CDS	537				hypothetical protein
DJPNOOBJ_00610	CDS	807				hypothetical protein
DJPNOOBJ_00611	CDS	1521				hypothetical protein
DJPNOOBJ_00612	CDS	729	opuBA		COG1125	Choline transport ATP-binding protein OpuBA
DJPNOOBJ_00613	CDS	765				hypothetical protein
DJPNOOBJ_00614	CDS	444				hypothetical protein
DJPNOOBJ_00615	CDS	297				hypothetical protein
DJPNOOBJ_00616	CDS	1065	pepA_1	3.4.11.7	COG1363	Glutamyl aminopeptidase
DJPNOOBJ_00617	CDS	702	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
DJPNOOBJ_00618	CDS	960	yclN		COG4606	Petrobactin import system permease protein YclN
DJPNOOBJ_00619	CDS	957	yclO		COG4605	Petrobactin import system permease protein YclO
DJPNOOBJ_00620	CDS	753	yclP	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
DJPNOOBJ_00621	CDS	966	yclQ		COG4607	Petrobactin-binding protein YclQ
DJPNOOBJ_00622	CDS	243			COG0759	Putative membrane protein insertion efficiency factor
DJPNOOBJ_00623	CDS	723	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
DJPNOOBJ_00624	CDS	570	scpB			Segregation and condensation protein B
DJPNOOBJ_00625	CDS	729	scpA			Segregation and condensation protein A
DJPNOOBJ_00626	CDS	735			COG0582	Tyrosine recombinase XerD-like protein
DJPNOOBJ_00627	CDS	462				hypothetical protein
DJPNOOBJ_00628	CDS	522				hypothetical protein
DJPNOOBJ_00629	CDS	972		3.6.1.66		dITP/XTP pyrophosphatase
DJPNOOBJ_00630	CDS	795	murI	5.1.1.3	COG0796	Glutamate racemase
DJPNOOBJ_00631	CDS	249				hypothetical protein
DJPNOOBJ_00632	CDS	1626	treA	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
DJPNOOBJ_00633	CDS	1968				hypothetical protein
DJPNOOBJ_00634	CDS	711	treR		COG2188	HTH-type transcriptional regulator TreR
DJPNOOBJ_00635	CDS	804	fpuC	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuC
DJPNOOBJ_00636	CDS	894				hypothetical protein
DJPNOOBJ_00637	CDS	810				hypothetical protein
DJPNOOBJ_00638	CDS	927	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
DJPNOOBJ_00639	CDS	1068	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
DJPNOOBJ_00640	CDS	927	oppC		COG1173	Oligopeptide transport system permease protein OppC
DJPNOOBJ_00641	CDS	1497				hypothetical protein
DJPNOOBJ_00642	CDS	1980	amiA		COG4166	Oligopeptide-binding protein AmiA
DJPNOOBJ_00643	CDS	1194				hypothetical protein
DJPNOOBJ_00644	CDS	1443	gtfA_1	2.4.1.7	COG0366	Sucrose phosphorylase
DJPNOOBJ_00645	CDS	834	ngcG		COG0395	Diacetylchitobiose uptake system permease protein NgcG
DJPNOOBJ_00646	CDS	867	ngcF		COG1175	Diacetylchitobiose uptake system permease protein NgcF
DJPNOOBJ_00647	CDS	1260	msmE		COG1653	Multiple sugar-binding protein
DJPNOOBJ_00648	CDS	2163	agaA_1	3.2.1.22		Alpha-galactosidase AgaA
DJPNOOBJ_00649	CDS	861	rhaS			HTH-type transcriptional activator RhaS
DJPNOOBJ_00650	CDS	936	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
DJPNOOBJ_00651	CDS	1005	efeN	1.11.1.-	COG2837	putative deferrochelatase/peroxidase EfeN
DJPNOOBJ_00652	CDS	579				hypothetical protein
DJPNOOBJ_00653	CDS	243	rpmE2		COG0254	50S ribosomal protein L31 type B
DJPNOOBJ_00654	CDS	936	nrnA	3.1.-.-	COG0618	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
DJPNOOBJ_00655	CDS	444				Flavodoxin
DJPNOOBJ_00656	CDS	267				hypothetical protein
DJPNOOBJ_00657	CDS	375	crcB_1			Putative fluoride ion transporter CrcB
DJPNOOBJ_00658	CDS	330	crcB_2		COG0239	Putative fluoride ion transporter CrcB
DJPNOOBJ_00659	CDS	348	rplS		COG0335	50S ribosomal protein L19
DJPNOOBJ_00660	tRNA	72				tRNA-Arg(cct)
DJPNOOBJ_00661	CDS	807		3.1.3.-		Putative phosphatase
DJPNOOBJ_00662	CDS	1305				hypothetical protein
DJPNOOBJ_00663	CDS	378				hypothetical protein
DJPNOOBJ_00664	CDS	333				hypothetical protein
DJPNOOBJ_00665	CDS	1572	ffh		COG0541	Signal recognition particle protein
DJPNOOBJ_00666	CDS	1284	pyrP			Uracil permease
DJPNOOBJ_00667	CDS	714	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
DJPNOOBJ_00668	CDS	561	lemA		COG1704	Protein LemA
DJPNOOBJ_00669	CDS	900	htpX	3.4.24.-	COG0501	Protease HtpX 
DJPNOOBJ_00670	CDS	1560	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
DJPNOOBJ_00671	CDS	141				hypothetical protein
DJPNOOBJ_00672	CDS	543				hypothetical protein
DJPNOOBJ_00673	CDS	630	pdg			Ultraviolet N-glycosylase/AP lyase
DJPNOOBJ_00674	CDS	522	pyrR		COG2065	Bifunctional protein PyrR
DJPNOOBJ_00675	CDS	924	pyrB	2.1.3.2		Aspartate carbamoyltransferase
DJPNOOBJ_00676	CDS	1080	carA	6.3.5.5		Carbamoyl-phosphate synthase small chain
DJPNOOBJ_00677	CDS	3177	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
DJPNOOBJ_00678	CDS	810				hypothetical protein
DJPNOOBJ_00679	CDS	804				hypothetical protein
