locus_tag	ftype	length_bp	gene	EC_number	COG	product
PGKEKLCL_00349	CDS	1023				hypothetical protein
PGKEKLCL_00350	CDS	345				hypothetical protein
PGKEKLCL_00351	CDS	951	potA_2	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
PGKEKLCL_00352	CDS	129				hypothetical protein
PGKEKLCL_00353	CDS	450				hypothetical protein
PGKEKLCL_00354	CDS	195				hypothetical protein
PGKEKLCL_00355	CDS	102				hypothetical protein
PGKEKLCL_00356	CDS	777	hpdA	1.97.1.-	COG1180	4-hydroxyphenylacetate decarboxylase activating enzyme
PGKEKLCL_00357	CDS	747	ydjF		COG1349	putative HTH-type transcriptional regulator YdjF
PGKEKLCL_00358	CDS	981	sorC_1		COG2390	Sorbitol operon regulator
PGKEKLCL_00359	CDS	321	licA_1		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
PGKEKLCL_00360	CDS	309	gmuB	2.7.1.205	COG1440	PTS system oligo-beta-mannoside-specific EIIB component
PGKEKLCL_00361	CDS	1299	licC_1		COG1455	Lichenan permease IIC component
PGKEKLCL_00362	CDS	2439	cutC_1	4.3.99.4	COG1882	Choline trimethylamine-lyase
PGKEKLCL_00363	CDS	669	fsaA	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 1
PGKEKLCL_00364	CDS	1089	gldA	1.1.1.6		Glycerol dehydrogenase
PGKEKLCL_00365	CDS	2502	leuS	6.1.1.4		Leucine--tRNA ligase
PGKEKLCL_00366	CDS	696				hypothetical protein
PGKEKLCL_00367	CDS	696				hypothetical protein
PGKEKLCL_00368	CDS	417				hypothetical protein
PGKEKLCL_00369	CDS	972	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
PGKEKLCL_00370	CDS	108				hypothetical protein
PGKEKLCL_00371	CDS	426				hypothetical protein
PGKEKLCL_00372	CDS	759	uppS	2.5.1.-	COG0020	Isoprenyl transferase
PGKEKLCL_00373	CDS	804				hypothetical protein
PGKEKLCL_00374	CDS	1260		3.4.24.-		Putative zinc metalloprotease
PGKEKLCL_00375	CDS	1854	proS	6.1.1.15	COG0442	Proline--tRNA ligase
PGKEKLCL_00376	CDS	1380	gmuD_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
PGKEKLCL_00377	CDS	1809	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
PGKEKLCL_00378	CDS	1050	luxA	1.14.14.3		Alkanal monooxygenase alpha chain
PGKEKLCL_00379	CDS	3798	glgX_1	3.2.1.196		Glycogen debranching enzyme
PGKEKLCL_00380	CDS	414	rpsL		COG0048	30S ribosomal protein S12
PGKEKLCL_00381	CDS	471	rpsG		COG0049	30S ribosomal protein S7
PGKEKLCL_00382	CDS	2082	fus			Elongation factor G
PGKEKLCL_00383	CDS	4392	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
PGKEKLCL_00384	CDS	264				hypothetical protein
PGKEKLCL_00385	CDS	279	yafQ	3.1.-.-		mRNA interferase toxin YafQ
PGKEKLCL_00386	CDS	153				hypothetical protein
PGKEKLCL_00387	CDS	1242	pepS	3.4.11.-	COG2309	Aminopeptidase PepS
PGKEKLCL_00388	CDS	231				hypothetical protein
PGKEKLCL_00389	CDS	723	rsuA_1	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
PGKEKLCL_00390	CDS	1335	pepC	3.4.22.40	COG3579	Aminopeptidase C
PGKEKLCL_00391	CDS	912	manZ_1		COG3716	PTS system mannose-specific EIID component
PGKEKLCL_00392	CDS	804	sorA		COG3715	PTS system sorbose-specific EIIC component
PGKEKLCL_00393	CDS	990	manX_1	2.7.1.191		PTS system mannose-specific EIIAB component
PGKEKLCL_00394	CDS	1020	adhA	1.1.1.1		Alcohol dehydrogenase 1
PGKEKLCL_00395	CDS	813	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
PGKEKLCL_00396	CDS	1419	pbuO		COG2252	Guanine/hypoxanthine permease PbuO
PGKEKLCL_00397	CDS	708				hypothetical protein
PGKEKLCL_00398	CDS	945	sulA	2.5.1.15	COG0294	Dihydropteroate synthase
PGKEKLCL_00399	CDS	1323	fpgS_2	6.3.2.17		Folylpolyglutamate synthase
PGKEKLCL_00400	CDS	555	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
PGKEKLCL_00401	CDS	813	sulD		COG0801	Bifunctional folate synthesis protein
PGKEKLCL_00402	CDS	318				hypothetical protein
PGKEKLCL_00403	CDS	447	rplM			50S ribosomal protein L13
PGKEKLCL_00404	CDS	393	rpsI		COG0103	30S ribosomal protein S9
PGKEKLCL_00405	CDS	423	xerC_1			Tyrosine recombinase XerC
PGKEKLCL_00406	CDS	177				hypothetical protein
PGKEKLCL_00407	CDS	126				hypothetical protein
PGKEKLCL_00408	CDS	2214				hypothetical protein
PGKEKLCL_00409	CDS	477	bsaA			Glutathione peroxidase BsaA
PGKEKLCL_00410	CDS	3204		4.2.2.1		Hyaluronate lyase
PGKEKLCL_00411	CDS	630	kdgA		COG0800	KHG/KDPG aldolase
PGKEKLCL_00412	CDS	1002	kdgK	2.7.1.45		2-dehydro-3-deoxygluconokinase
PGKEKLCL_00413	CDS	642				hypothetical protein
PGKEKLCL_00414	CDS	816	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
PGKEKLCL_00415	CDS	435				hypothetical protein
PGKEKLCL_00416	CDS	1191	ugl	3.2.1.180		Unsaturated chondroitin disaccharide hydrolase
PGKEKLCL_00417	CDS	492	sorB_1	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
PGKEKLCL_00418	CDS	780	agaC		COG3715	N-acetylgalactosamine permease IIC component 1
PGKEKLCL_00419	CDS	819	manZ_2		COG3716	PTS system mannose-specific EIID component
PGKEKLCL_00420	CDS	294				hypothetical protein
PGKEKLCL_00421	CDS	1902				hypothetical protein
PGKEKLCL_00422	CDS	1002	kdgR		COG1609	HTH-type transcriptional regulator KdgR
PGKEKLCL_00423	CDS	336				hypothetical protein
PGKEKLCL_00424	CDS	243				hypothetical protein
PGKEKLCL_00425	CDS	543				hypothetical protein
PGKEKLCL_00426	CDS	195				hypothetical protein
PGKEKLCL_00427	CDS	951	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
PGKEKLCL_00428	CDS	318	ftsL			Cell division protein FtsL
PGKEKLCL_00429	CDS	2253	pbpX		COG0768	Penicillin-binding protein 2X
PGKEKLCL_00430	CDS	981	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
PGKEKLCL_00431	CDS	2106	clpC_1			putative ATP-dependent Clp protease ATP-binding subunit
PGKEKLCL_00432	CDS	483	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
PGKEKLCL_00433	CDS	1485				hypothetical protein
PGKEKLCL_00434	CDS	1608	dexB	3.2.1.70	COG0366	Glucan 1,6-alpha-glucosidase
PGKEKLCL_00435	CDS	669	aqpZ2			Aquaporin Z 2
PGKEKLCL_00436	CDS	792				hypothetical protein
PGKEKLCL_00437	CDS	156				hypothetical protein
PGKEKLCL_00438	CDS	1797	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
PGKEKLCL_00439	CDS	744	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
PGKEKLCL_00440	CDS	951	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
PGKEKLCL_00441	CDS	429				hypothetical protein
PGKEKLCL_00442	CDS	1068				hypothetical protein
PGKEKLCL_00443	CDS	471				hypothetical protein
PGKEKLCL_00444	CDS	453				hypothetical protein
PGKEKLCL_00445	CDS	1272			COG2256	putative AAA domain-containing protein
PGKEKLCL_00446	tRNA	76				tRNA-Lys(ctt)
PGKEKLCL_00447	CDS	1320	sacA	3.2.1.26		Sucrose-6-phosphate hydrolase
PGKEKLCL_00448	CDS	1617				hypothetical protein
PGKEKLCL_00449	CDS	891				hypothetical protein
PGKEKLCL_00450	CDS	918	yteP_2		COG4209	putative multiple-sugar transport system permease YteP
PGKEKLCL_00451	CDS	1002	rbsR		COG1609	Ribose operon repressor
PGKEKLCL_00452	CDS	1482				Putative trans-acting regulator
PGKEKLCL_00453	CDS	567				hypothetical protein
PGKEKLCL_00454	CDS	171				hypothetical protein
PGKEKLCL_00455	CDS	609				hypothetical protein
PGKEKLCL_00456	CDS	204				hypothetical protein
PGKEKLCL_00457	CDS	771				hypothetical protein
PGKEKLCL_00458	CDS	447		1.8.3.7	COG1262	Formylglycine-generating enzyme
PGKEKLCL_00459	CDS	603				hypothetical protein
PGKEKLCL_00460	CDS	318	licA_2		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
PGKEKLCL_00461	CDS	318	ptcB	2.7.1.205	COG1440	PTS system cellobiose-specific EIIB component
PGKEKLCL_00462	CDS	897				hypothetical protein
PGKEKLCL_00463	CDS	1263	licC_2		COG1455	Lichenan permease IIC component
PGKEKLCL_00464	CDS	1179	nagC		COG1940	N-acetylglucosamine repressor
PGKEKLCL_00465	CDS	447				hypothetical protein
PGKEKLCL_00466	CDS	660	comC			Type 4 prepilin-like proteins leader peptide-processing enzyme
PGKEKLCL_00467	CDS	1152				hypothetical protein
PGKEKLCL_00468	CDS	732				hypothetical protein
PGKEKLCL_00469	CDS	777	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
PGKEKLCL_00470	CDS	1224	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
PGKEKLCL_00471	CDS	600	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
PGKEKLCL_00472	CDS	768	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
PGKEKLCL_00473	CDS	1005	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
PGKEKLCL_00474	CDS	567	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
PGKEKLCL_00475	CDS	1362	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
PGKEKLCL_00476	CDS	1002	ccpA_1		COG1609	Catabolite control protein A
PGKEKLCL_00477	CDS	369				hypothetical protein
PGKEKLCL_00478	CDS	711				hypothetical protein
PGKEKLCL_00479	CDS	1692				hypothetical protein
PGKEKLCL_00480	CDS	1011	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
PGKEKLCL_00481	CDS	1068				hypothetical protein
PGKEKLCL_00482	CDS	660				hypothetical protein
PGKEKLCL_00483	CDS	1011	lnpD_2	5.1.3.2		UDP-glucose 4-epimerase
PGKEKLCL_00484	CDS	1476	galT_1	2.7.7.12		Galactose-1-phosphate uridylyltransferase
PGKEKLCL_00485	CDS	642	phoU_2		COG0704	Phosphate-specific transport system accessory protein PhoU 
PGKEKLCL_00486	CDS	402				hypothetical protein
PGKEKLCL_00487	CDS	297				hypothetical protein
PGKEKLCL_00488	CDS	2127	pfbA		COG5434	Plasmin and fibronectin-binding protein A
PGKEKLCL_00489	CDS	1227	arnB	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
PGKEKLCL_00490	CDS	693	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
PGKEKLCL_00491	CDS	1752	yheH	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
PGKEKLCL_00492	CDS	1746	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
PGKEKLCL_00493	CDS	246				hypothetical protein
PGKEKLCL_00494	CDS	138				hypothetical protein
PGKEKLCL_00495	CDS	270				hypothetical protein
PGKEKLCL_00496	CDS	156				hypothetical protein
PGKEKLCL_00497	CDS	828	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
PGKEKLCL_00498	CDS	144				hypothetical protein
PGKEKLCL_00499	CDS	105				hypothetical protein
PGKEKLCL_00500	CDS	582	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
PGKEKLCL_00501	CDS	1263	pucK		COG2233	Uric acid permease PucK
PGKEKLCL_00502	CDS	462				hypothetical protein
PGKEKLCL_00503	CDS	765	dpnC	3.1.21.4		Type-2 restriction enzyme DpnI
PGKEKLCL_00504	CDS	405	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
PGKEKLCL_00505	CDS	1482	galT_2	2.7.7.12		Galactose-1-phosphate uridylyltransferase
PGKEKLCL_00506	CDS	1179	galK_1	2.7.1.6	COG0153	Galactokinase
PGKEKLCL_00507	CDS	1008	melR		COG1609	HTH-type transcriptional repressor MelR
PGKEKLCL_00508	CDS	993	adh_1	1.1.1.1	COG1063	Alcohol dehydrogenase
PGKEKLCL_00509	CDS	354	adhR		COG0789	HTH-type transcriptional regulator AdhR
PGKEKLCL_00510	CDS	891	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
PGKEKLCL_00511	CDS	537				hypothetical protein
PGKEKLCL_00512	CDS	807				hypothetical protein
PGKEKLCL_00513	CDS	1521				hypothetical protein
PGKEKLCL_00514	CDS	729	opuBA		COG1125	Choline transport ATP-binding protein OpuBA
PGKEKLCL_00515	CDS	765				hypothetical protein
PGKEKLCL_00516	CDS	444				hypothetical protein
PGKEKLCL_00517	CDS	297				hypothetical protein
PGKEKLCL_00518	CDS	1065	pepA_1	3.4.11.7	COG1363	Glutamyl aminopeptidase
PGKEKLCL_00519	CDS	702	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
PGKEKLCL_00520	CDS	960	yclN		COG4606	Petrobactin import system permease protein YclN
PGKEKLCL_00521	CDS	957	yclO		COG4605	Petrobactin import system permease protein YclO
PGKEKLCL_00522	CDS	753	yclP	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
PGKEKLCL_00523	CDS	966	yclQ		COG4607	Petrobactin-binding protein YclQ
PGKEKLCL_00524	CDS	243			COG0759	Putative membrane protein insertion efficiency factor
PGKEKLCL_00525	CDS	723	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
PGKEKLCL_00526	CDS	570	scpB			Segregation and condensation protein B
PGKEKLCL_00527	CDS	729	scpA			Segregation and condensation protein A
PGKEKLCL_00528	CDS	735			COG0582	Tyrosine recombinase XerD-like protein
PGKEKLCL_00529	CDS	462				hypothetical protein
PGKEKLCL_00530	CDS	522				hypothetical protein
PGKEKLCL_00531	CDS	972		3.6.1.66		dITP/XTP pyrophosphatase
PGKEKLCL_00532	CDS	795	murI	5.1.1.3	COG0796	Glutamate racemase
PGKEKLCL_00533	CDS	249				hypothetical protein
PGKEKLCL_00534	CDS	1626	treA	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
PGKEKLCL_00535	CDS	1968				hypothetical protein
PGKEKLCL_00536	CDS	711	treR		COG2188	HTH-type transcriptional regulator TreR
PGKEKLCL_00537	CDS	804	fpuC	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuC
PGKEKLCL_00538	CDS	894				hypothetical protein
PGKEKLCL_00539	CDS	810				hypothetical protein
PGKEKLCL_00540	CDS	927	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
PGKEKLCL_00541	CDS	1068	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
PGKEKLCL_00542	CDS	927	oppC		COG1173	Oligopeptide transport system permease protein OppC
PGKEKLCL_00543	CDS	1497				hypothetical protein
PGKEKLCL_00544	CDS	1980	amiA		COG4166	Oligopeptide-binding protein AmiA
PGKEKLCL_00545	CDS	1194				hypothetical protein
PGKEKLCL_00546	CDS	1443	gtfA_1	2.4.1.7	COG0366	Sucrose phosphorylase
PGKEKLCL_00547	CDS	834	ngcG		COG0395	Diacetylchitobiose uptake system permease protein NgcG
PGKEKLCL_00548	CDS	867	ngcF		COG1175	Diacetylchitobiose uptake system permease protein NgcF
PGKEKLCL_00549	CDS	1260	msmE		COG1653	Multiple sugar-binding protein
PGKEKLCL_00550	CDS	2163	agaA_1	3.2.1.22		Alpha-galactosidase AgaA
PGKEKLCL_00551	CDS	861	rhaS			HTH-type transcriptional activator RhaS
PGKEKLCL_00552	CDS	936	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
PGKEKLCL_00553	CDS	150				hypothetical protein
PGKEKLCL_00554	CDS	1347	glnA	6.3.1.2	COG0174	Glutamine synthetase
PGKEKLCL_00555	CDS	357	glnR		COG0789	HTH-type transcriptional regulator GlnR
PGKEKLCL_00556	CDS	528				hypothetical protein
PGKEKLCL_00557	CDS	1197	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
PGKEKLCL_00558	CDS	4980				hypothetical protein
PGKEKLCL_00559	CDS	1632				hypothetical protein
PGKEKLCL_00560	CDS	1608	pyrG	6.3.4.2	COG0504	CTP synthase
PGKEKLCL_00561	CDS	588	rpoE			putative DNA-directed RNA polymerase subunit delta
PGKEKLCL_00562	CDS	450				hypothetical protein
PGKEKLCL_00563	CDS	390				hypothetical protein
PGKEKLCL_00564	CDS	651				hypothetical protein
PGKEKLCL_00565	CDS	564	ribU		COG3601	Riboflavin transporter RibU
PGKEKLCL_00566	CDS	504	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
PGKEKLCL_00567	CDS	831	ecfT_1		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
PGKEKLCL_00568	CDS	1683	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
PGKEKLCL_00569	CDS	258				hypothetical protein
PGKEKLCL_00570	CDS	549				hypothetical protein
PGKEKLCL_00571	CDS	849	salL	2.5.1.94	COG1912	Adenosyl-chloride synthase
PGKEKLCL_00572	CDS	1350	trkA		COG0569	Trk system potassium uptake protein TrkA
PGKEKLCL_00573	CDS	1440	trkG		COG0168	Trk system potassium uptake protein TrkG
PGKEKLCL_00574	CDS	225	lacE_1			PTS system lactose-specific EIICB component
PGKEKLCL_00575	CDS	189				hypothetical protein
PGKEKLCL_00576	CDS	171				hypothetical protein
PGKEKLCL_00577	CDS	285				hypothetical protein
PGKEKLCL_00578	CDS	249				hypothetical protein
PGKEKLCL_00579	CDS	318				hypothetical protein
PGKEKLCL_00580	CDS	2325	pflB	2.3.1.54		Formate acetyltransferase
PGKEKLCL_00581	CDS	1062	dinB	2.7.7.7	COG0389	DNA polymerase IV
PGKEKLCL_00582	CDS	846	uppP	3.6.1.27		Undecaprenyl-diphosphatase
PGKEKLCL_00583	CDS	123				hypothetical protein
PGKEKLCL_00584	CDS	540				hypothetical protein
PGKEKLCL_00585	CDS	1890				hypothetical protein
PGKEKLCL_00586	CDS	1566				hypothetical protein
PGKEKLCL_00587	CDS	741	glnQ_1			Glutamine transport ATP-binding protein GlnQ
PGKEKLCL_00588	CDS	216				hypothetical protein
PGKEKLCL_00589	CDS	1251	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
PGKEKLCL_00590	CDS	357				hypothetical protein
PGKEKLCL_00591	CDS	237				hypothetical protein
PGKEKLCL_00592	CDS	1023	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
PGKEKLCL_00593	CDS	477	ilvH	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
PGKEKLCL_00594	CDS	1701	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
PGKEKLCL_00595	CDS	1668				putative protein
PGKEKLCL_00596	CDS	366				putative protein
PGKEKLCL_00597	CDS	189	rpmB		COG0227	50S ribosomal protein L28
PGKEKLCL_00598	CDS	486	glyE_1			Glycosyltransferase GlyE
PGKEKLCL_00599	CDS	1545	prfC			Peptide chain release factor 3
PGKEKLCL_00600	CDS	303	gatC_1	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
PGKEKLCL_00601	CDS	1467	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
PGKEKLCL_00602	CDS	1443	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
PGKEKLCL_00603	CDS	561	efp			Elongation factor P
PGKEKLCL_00604	CDS	390				putative protein
PGKEKLCL_00605	CDS	423	nusB		COG0781	Transcription antitermination protein NusB
PGKEKLCL_00606	CDS	411				hypothetical protein
PGKEKLCL_00607	CDS	300				hypothetical protein
PGKEKLCL_00608	CDS	768	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
PGKEKLCL_00609	CDS	867	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
PGKEKLCL_00610	CDS	1368	accC	6.3.4.14	COG0439	Biotin carboxylase
PGKEKLCL_00611	CDS	423	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
PGKEKLCL_00612	CDS	486	accB			Biotin carboxyl carrier protein of acetyl-CoA carboxylase
PGKEKLCL_00613	CDS	1236	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
PGKEKLCL_00614	CDS	732	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
PGKEKLCL_00615	CDS	921	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
PGKEKLCL_00616	CDS	975		1.6.5.11	COG2070	NADH:quinone reductase
PGKEKLCL_00617	CDS	225	acpA		COG0236	Acyl carrier protein
PGKEKLCL_00618	CDS	975	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
PGKEKLCL_00619	CDS	435				hypothetical protein
PGKEKLCL_00620	CDS	786	fabM	5.3.3.14	COG1024	Trans-2-decenoyl-[acyl-carrier-protein] isomerase
PGKEKLCL_00621	CDS	1365	yclM	2.7.2.4	COG0527	Aspartokinase 3
PGKEKLCL_00622	CDS	372				hypothetical protein
PGKEKLCL_00623	CDS	1275	serS	6.1.1.11		Serine--tRNA ligase
PGKEKLCL_00624	CDS	900				hypothetical protein
PGKEKLCL_00625	CDS	549				hypothetical protein
PGKEKLCL_00626	CDS	1323	alsT		COG1115	Amino-acid carrier protein AlsT
PGKEKLCL_00627	CDS	1563				hypothetical protein
PGKEKLCL_00628	CDS	1017				hypothetical protein
PGKEKLCL_00629	CDS	1389				hypothetical protein
PGKEKLCL_00630	CDS	777				hypothetical protein
PGKEKLCL_00631	CDS	813				hypothetical protein
PGKEKLCL_00632	CDS	459	grpE_1			Protein GrpE
PGKEKLCL_00633	CDS	1368				hypothetical protein
PGKEKLCL_00634	CDS	1539	dnaK_1		COG0443	Chaperone protein DnaK
PGKEKLCL_00635	CDS	528				hypothetical protein
PGKEKLCL_00636	CDS	930				hypothetical protein
PGKEKLCL_00637	CDS	2337	mutS2	3.1.-.-		Endonuclease MutS2
PGKEKLCL_00638	CDS	549				hypothetical protein
PGKEKLCL_00639	CDS	303				hypothetical protein
PGKEKLCL_00640	CDS	882	rnhC	3.1.26.4	COG1039	Ribonuclease HIII
PGKEKLCL_00641	CDS	615	spsB	3.4.21.89		Signal peptidase IB
PGKEKLCL_00642	CDS	2367	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
PGKEKLCL_00643	CDS	1284	tig	5.2.1.8	COG0544	Trigger factor
PGKEKLCL_00644	CDS	366				hypothetical protein
PGKEKLCL_00645	CDS	678	blaSE	3.4.21.19	COG3591	Glutamyl endopeptidase
PGKEKLCL_00646	CDS	240				hypothetical protein
PGKEKLCL_00647	CDS	633	liaR		COG2197	Transcriptional regulatory protein LiaR
PGKEKLCL_00648	CDS	996				hypothetical protein
PGKEKLCL_00649	CDS	699	liaF		COG4758	Protein LiaF
PGKEKLCL_00650	CDS	1011	fni	5.3.3.2		Isopentenyl-diphosphate delta-isomerase
PGKEKLCL_00651	CDS	1008		2.7.4.2		Phosphomevalonate kinase
PGKEKLCL_00652	CDS	954				hypothetical protein
PGKEKLCL_00653	CDS	879	galK_2	2.7.1.6		Galactokinase
PGKEKLCL_00654	CDS	330				hypothetical protein
PGKEKLCL_00655	CDS	243				hypothetical protein
PGKEKLCL_00656	CDS	1824	lepA	3.6.5.-		Elongation factor 4
PGKEKLCL_00657	CDS	729	apaH	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
PGKEKLCL_00658	CDS	1668	recN		COG0497	DNA repair protein RecN
PGKEKLCL_00659	CDS	432	argR_1		COG1438	Arginine repressor
PGKEKLCL_00660	CDS	816	tlyA		COG1189	Hemolysin A
PGKEKLCL_00661	CDS	876		2.5.1.10		Farnesyl diphosphate synthase
PGKEKLCL_00662	CDS	213	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
PGKEKLCL_00663	CDS	1341	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
PGKEKLCL_00664	CDS	639	udk_2	2.7.1.48	COG0572	Uridine kinase
PGKEKLCL_00665	CDS	303				hypothetical protein
PGKEKLCL_00666	CDS	96				hypothetical protein
PGKEKLCL_00667	CDS	879	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
PGKEKLCL_00668	CDS	1275				hypothetical protein
PGKEKLCL_00669	CDS	1116		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
PGKEKLCL_00670	CDS	123	metY	2.5.1.-		O-acetyl-L-homoserine sulfhydrylase
PGKEKLCL_00671	CDS	798				hypothetical protein
PGKEKLCL_00672	CDS	744	strA	3.4.22.-	COG3764	Sortase A
PGKEKLCL_00673	CDS	2469	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
PGKEKLCL_00674	CDS	987	ldh	1.1.1.27	COG0039	L-lactate dehydrogenase
PGKEKLCL_00675	CDS	3255				hypothetical protein
PGKEKLCL_00676	CDS	1872				hypothetical protein
PGKEKLCL_00677	CDS	264				hypothetical protein
PGKEKLCL_00678	CDS	243				hypothetical protein
PGKEKLCL_00679	CDS	810	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
PGKEKLCL_00680	CDS	1350	walK	2.7.13.3		Sensor histidine kinase WalK
PGKEKLCL_00681	CDS	705	walR		COG0745	Transcriptional regulatory protein WalR
PGKEKLCL_00682	CDS	1176	mutY	3.2.2.31		Adenine DNA glycosylase
PGKEKLCL_00683	CDS	1671	fhs1	6.3.4.3		Formate--tetrahydrofolate ligase 1
PGKEKLCL_00684	CDS	690	coaBC_1		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
PGKEKLCL_00685	CDS	552	coaBC_2		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
PGKEKLCL_00686	CDS	564	panT		COG4684	Pantothenic acid transporter PanT
PGKEKLCL_00687	CDS	528	niaX			Niacin transporter NiaX
PGKEKLCL_00688	CDS	516	niaR		COG1827	putative transcription repressor NiaR
PGKEKLCL_00689	CDS	468	nudC	3.6.1.22		NADH pyrophosphatase
PGKEKLCL_00690	CDS	489	mshD_1	2.3.1.189		Mycothiol acetyltransferase
PGKEKLCL_00691	CDS	564				hypothetical protein
PGKEKLCL_00692	CDS	1989	uvrB			UvrABC system protein B
PGKEKLCL_00693	CDS	954				hypothetical protein
PGKEKLCL_00694	CDS	2166	mltF	4.2.2.-		Membrane-bound lytic murein transglycosylase F
PGKEKLCL_00695	CDS	741	artM_1		COG1126	Arginine transport ATP-binding protein ArtM
PGKEKLCL_00696	CDS	1488	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
PGKEKLCL_00697	CDS	1290	ftsY			Signal recognition particle receptor FtsY
PGKEKLCL_00698	CDS	819	yidA_1	3.1.3.23	COG0561	Sugar phosphatase YidA
