locus_tag	ftype	length_bp	gene	EC_number	COG	product
IHAOKJFD_00344	CDS	765	dpnC	3.1.21.4		Type-2 restriction enzyme DpnI
IHAOKJFD_00345	CDS	462				hypothetical protein
IHAOKJFD_00346	CDS	1263	pucK		COG2233	Uric acid permease PucK
IHAOKJFD_00347	CDS	582	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
IHAOKJFD_00348	CDS	105				hypothetical protein
IHAOKJFD_00349	CDS	138				hypothetical protein
IHAOKJFD_00350	CDS	828	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
IHAOKJFD_00351	CDS	123				hypothetical protein
IHAOKJFD_00352	CDS	270				hypothetical protein
IHAOKJFD_00353	CDS	246				hypothetical protein
IHAOKJFD_00354	CDS	1746	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
IHAOKJFD_00355	CDS	1752	yheH	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
IHAOKJFD_00356	CDS	693	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
IHAOKJFD_00357	CDS	1227	arnB	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
IHAOKJFD_00358	CDS	2127	pfbA		COG5434	Plasmin and fibronectin-binding protein A
IHAOKJFD_00359	CDS	297				hypothetical protein
IHAOKJFD_00360	CDS	402				hypothetical protein
IHAOKJFD_00361	CDS	558				hypothetical protein
IHAOKJFD_00362	CDS	1476	galT_2	2.7.7.12		Galactose-1-phosphate uridylyltransferase
IHAOKJFD_00363	CDS	1011	lnpD_2	5.1.3.2		UDP-glucose 4-epimerase
IHAOKJFD_00364	CDS	660				hypothetical protein
IHAOKJFD_00365	CDS	1068				hypothetical protein
IHAOKJFD_00366	CDS	1011	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
IHAOKJFD_00367	CDS	1692				hypothetical protein
IHAOKJFD_00368	CDS	711				hypothetical protein
IHAOKJFD_00369	CDS	369				hypothetical protein
IHAOKJFD_00370	CDS	1002	ccpA_1		COG1609	Catabolite control protein A
IHAOKJFD_00371	CDS	207				hypothetical protein
IHAOKJFD_00372	CDS	1362	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
IHAOKJFD_00373	CDS	567	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
IHAOKJFD_00374	CDS	1005	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
IHAOKJFD_00375	CDS	768	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
IHAOKJFD_00376	CDS	600	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
IHAOKJFD_00377	CDS	1224	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
IHAOKJFD_00378	CDS	777	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
IHAOKJFD_00379	CDS	141				hypothetical protein
IHAOKJFD_00380	CDS	555				hypothetical protein
IHAOKJFD_00381	CDS	1152				hypothetical protein
IHAOKJFD_00382	CDS	660	comC			Type 4 prepilin-like proteins leader peptide-processing enzyme
IHAOKJFD_00383	CDS	447				hypothetical protein
IHAOKJFD_00384	CDS	1179	nagC_1		COG1940	N-acetylglucosamine repressor
IHAOKJFD_00385	CDS	1263	licC_1		COG1455	Lichenan permease IIC component
IHAOKJFD_00386	CDS	897				hypothetical protein
IHAOKJFD_00387	CDS	318	ptcB	2.7.1.205	COG1440	PTS system cellobiose-specific EIIB component
IHAOKJFD_00388	CDS	318	licA_1		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
IHAOKJFD_00389	CDS	1356	celB		COG1455	PTS system cellobiose-specific EIIC component
IHAOKJFD_00390	CDS	1476		3.1.6.1	COG3119	Arylsulfatase
IHAOKJFD_00391	CDS	849		1.8.3.7	COG1262	Formylglycine-generating enzyme
IHAOKJFD_00392	CDS	777				hypothetical protein
IHAOKJFD_00393	CDS	390			COG3039	IS5 family transposase ISSpn7
IHAOKJFD_00394	CDS	447	hlyB_1		COG2274	Alpha-hemolysin translocation ATP-binding protein HlyB
IHAOKJFD_00395	CDS	171				hypothetical protein
IHAOKJFD_00396	CDS	1347	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
IHAOKJFD_00397	CDS	267				IS630 family transposase ISSpn2
IHAOKJFD_00398	CDS	1005	efeN	1.11.1.-	COG2837	putative deferrochelatase/peroxidase EfeN
IHAOKJFD_00399	CDS	579				hypothetical protein
IHAOKJFD_00400	CDS	243	rpmE2		COG0254	50S ribosomal protein L31 type B
IHAOKJFD_00401	CDS	936	nrnA	3.1.-.-	COG0618	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
IHAOKJFD_00402	CDS	444				Flavodoxin
IHAOKJFD_00403	CDS	267				hypothetical protein
IHAOKJFD_00404	CDS	375	crcB_1			Putative fluoride ion transporter CrcB
IHAOKJFD_00405	CDS	330	crcB_2		COG0239	Putative fluoride ion transporter CrcB
IHAOKJFD_00406	CDS	348	rplS		COG0335	50S ribosomal protein L19
IHAOKJFD_00407	tRNA	72				tRNA-Arg(cct)
IHAOKJFD_00408	CDS	807		3.1.3.-		Putative phosphatase
IHAOKJFD_00409	CDS	1305				hypothetical protein
IHAOKJFD_00410	CDS	378				hypothetical protein
IHAOKJFD_00411	CDS	333				hypothetical protein
IHAOKJFD_00412	CDS	1572	ffh		COG0541	Signal recognition particle protein
IHAOKJFD_00413	CDS	1284	pyrP			Uracil permease
IHAOKJFD_00414	CDS	714	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
IHAOKJFD_00415	CDS	561	lemA		COG1704	Protein LemA
IHAOKJFD_00416	CDS	900	htpX	3.4.24.-	COG0501	Protease HtpX 
IHAOKJFD_00417	CDS	1560	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
IHAOKJFD_00418	CDS	318				hypothetical protein
IHAOKJFD_00419	CDS	543				hypothetical protein
IHAOKJFD_00420	CDS	630	pdg			Ultraviolet N-glycosylase/AP lyase
IHAOKJFD_00421	CDS	522	pyrR		COG2065	Bifunctional protein PyrR
IHAOKJFD_00422	CDS	924	pyrB	2.1.3.2		Aspartate carbamoyltransferase
IHAOKJFD_00423	CDS	1080	carA	6.3.5.5		Carbamoyl-phosphate synthase small chain
IHAOKJFD_00424	CDS	3177	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
IHAOKJFD_00425	CDS	810				hypothetical protein
IHAOKJFD_00426	CDS	804				hypothetical protein
IHAOKJFD_00427	CDS	1488				hypothetical protein
IHAOKJFD_00428	CDS	708	tarI	2.7.7.40	COG1211	Ribitol-5-phosphate cytidylyltransferase
IHAOKJFD_00429	CDS	1023	tarJ	1.1.1.405	COG1063	Ribulose-5-phosphate reductase
IHAOKJFD_00430	CDS	870	thiK	2.7.1.89		Thiamine kinase
IHAOKJFD_00431	CDS	879				hypothetical protein
IHAOKJFD_00432	CDS	690	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
IHAOKJFD_00433	CDS	849	dprA		COG0758	DNA processing protein DprA
IHAOKJFD_00434	CDS	1044				hypothetical protein
IHAOKJFD_00435	CDS	2088	topA	5.6.2.1		DNA topoisomerase 1
IHAOKJFD_00436	CDS	360	ybaN		COG2832	Inner membrane protein YbaN
IHAOKJFD_00437	CDS	633	cutC_1		COG3142	Copper homeostasis protein CutC
IHAOKJFD_00438	CDS	657				hypothetical protein
IHAOKJFD_00439	CDS	1095	leuA	2.3.3.13		2-isopropylmalate synthase
IHAOKJFD_00440	CDS	135	leuB_1	1.1.1.85		3-isopropylmalate dehydrogenase
IHAOKJFD_00441	CDS	921	leuB_2	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
IHAOKJFD_00442	CDS	270				hypothetical protein
IHAOKJFD_00443	CDS	360	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
IHAOKJFD_00444	CDS	267				hypothetical protein
IHAOKJFD_00445	CDS	171				hypothetical protein
IHAOKJFD_00446	CDS	1932				hypothetical protein
IHAOKJFD_00447	CDS	1344				hypothetical protein
IHAOKJFD_00448	CDS	987	guaC	1.7.1.7	COG0516	GMP reductase
IHAOKJFD_00449	tRNA	74				tRNA-Arg(ccg)
IHAOKJFD_00450	CDS	699	rnc	3.1.26.3	COG0571	Ribonuclease 3
IHAOKJFD_00451	CDS	3540	smc		COG1196	Chromosome partition protein Smc
IHAOKJFD_00452	CDS	795	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
IHAOKJFD_00453	CDS	819	yidA_1	3.1.3.23	COG0561	Sugar phosphatase YidA
IHAOKJFD_00454	CDS	1278	ftsY			Signal recognition particle receptor FtsY
IHAOKJFD_00455	CDS	1488	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
IHAOKJFD_00456	CDS	741	artM		COG1126	Arginine transport ATP-binding protein ArtM
IHAOKJFD_00457	CDS	2166	mltF	4.2.2.-		Membrane-bound lytic murein transglycosylase F
IHAOKJFD_00458	CDS	954				hypothetical protein
IHAOKJFD_00459	CDS	1989	uvrB		COG0556	UvrABC system protein B
IHAOKJFD_00460	CDS	528				hypothetical protein
IHAOKJFD_00461	CDS	510	mshD_1	2.3.1.189		Mycothiol acetyltransferase
IHAOKJFD_00462	CDS	468	nudC	3.6.1.22		NADH pyrophosphatase
IHAOKJFD_00463	CDS	516	niaR		COG1827	putative transcription repressor NiaR
IHAOKJFD_00464	CDS	528	niaX			Niacin transporter NiaX
IHAOKJFD_00465	CDS	564	panT		COG4684	Pantothenic acid transporter PanT
IHAOKJFD_00466	CDS	552	coaBC_1		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
IHAOKJFD_00467	CDS	690	coaBC_2		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
IHAOKJFD_00468	CDS	1671	fhs1	6.3.4.3		Formate--tetrahydrofolate ligase 1
IHAOKJFD_00469	CDS	1176	mutY	3.2.2.31		Adenine DNA glycosylase
IHAOKJFD_00470	CDS	705	walR		COG0745	Transcriptional regulatory protein WalR
IHAOKJFD_00471	CDS	1350	walK	2.7.13.3		Sensor histidine kinase WalK
IHAOKJFD_00472	CDS	810	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
IHAOKJFD_00473	CDS	243				hypothetical protein
IHAOKJFD_00474	CDS	264				hypothetical protein
IHAOKJFD_00475	CDS	696				hypothetical protein
IHAOKJFD_00476	CDS	987	ldh	1.1.1.27	COG0039	L-lactate dehydrogenase
IHAOKJFD_00477	CDS	2469	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
IHAOKJFD_00478	CDS	744	strA	3.4.22.-	COG3764	Sortase A
IHAOKJFD_00479	CDS	798				hypothetical protein
IHAOKJFD_00480	CDS	123	metY	2.5.1.-		O-acetyl-L-homoserine sulfhydrylase
IHAOKJFD_00481	CDS	1116		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
IHAOKJFD_00482	CDS	1275				hypothetical protein
IHAOKJFD_00483	CDS	879	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
IHAOKJFD_00484	CDS	96				hypothetical protein
IHAOKJFD_00485	CDS	303				hypothetical protein
IHAOKJFD_00486	CDS	639	udk	2.7.1.48	COG0572	Uridine kinase
IHAOKJFD_00487	CDS	1341	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
IHAOKJFD_00488	CDS	213	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
IHAOKJFD_00489	CDS	876		2.5.1.10		Farnesyl diphosphate synthase
IHAOKJFD_00490	CDS	816	tlyA		COG1189	Hemolysin A
IHAOKJFD_00491	CDS	432	argR_1		COG1438	Arginine repressor
IHAOKJFD_00492	CDS	1668	recN		COG0497	DNA repair protein RecN
IHAOKJFD_00493	CDS	729	apaH_1	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
IHAOKJFD_00494	CDS	1824	lepA	3.6.5.-		Elongation factor 4
IHAOKJFD_00495	CDS	198				hypothetical protein
IHAOKJFD_00496	CDS	348				hypothetical protein
IHAOKJFD_00497	CDS	1776	pox5	1.2.3.3	COG0028	Pyruvate oxidase
IHAOKJFD_00498	CDS	2244	pacS	7.2.2.8		putative copper-transporting ATPase PacS
IHAOKJFD_00499	CDS	372				hypothetical protein
IHAOKJFD_00500	CDS	396	copY			Transcriptional repressor CopY
IHAOKJFD_00501	CDS	792	thiD	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
IHAOKJFD_00502	CDS	633	thiE_1	2.5.1.3	COG0352	Thiamine-phosphate synthase
IHAOKJFD_00503	CDS	804	thiM_1	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
IHAOKJFD_00504	CDS	525				hypothetical protein
IHAOKJFD_00505	CDS	693	tenA_1	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
IHAOKJFD_00506	CDS	651				hypothetical protein
IHAOKJFD_00507	CDS	1386	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
IHAOKJFD_00508	CDS	561	ykoE		COG4721	Putative HMP/thiamine permease protein YkoE
IHAOKJFD_00509	CDS	630	thiE_2	2.5.1.3		Thiamine-phosphate synthase
IHAOKJFD_00510	CDS	783	thiM_2	2.7.1.50		Hydroxyethylthiazole kinase
IHAOKJFD_00511	CDS	669	tenA_2	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
IHAOKJFD_00512	CDS	1137	hmo	1.1.3.46		4-hydroxymandelate oxidase
IHAOKJFD_00513	CDS	1491	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
IHAOKJFD_00514	CDS	147				hypothetical protein
IHAOKJFD_00515	CDS	918				hypothetical protein
IHAOKJFD_00516	CDS	759	tcyC	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
IHAOKJFD_00517	CDS	873	glnH_2		COG0834	ABC transporter glutamine-binding protein GlnH
IHAOKJFD_00518	CDS	648	bcrA_1			Bacitracin transport ATP-binding protein BcrA
IHAOKJFD_00519	CDS	678				hypothetical protein
IHAOKJFD_00520	CDS	753				hypothetical protein
IHAOKJFD_00521	CDS	765				hypothetical protein
IHAOKJFD_00522	CDS	351				hypothetical protein
IHAOKJFD_00523	CDS	633	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
IHAOKJFD_00524	CDS	702	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
IHAOKJFD_00525	CDS	714				hypothetical protein
IHAOKJFD_00526	CDS	834		3.6.3.-	COG1131	Fluoroquinolones export ATP-binding protein
IHAOKJFD_00527	CDS	162				hypothetical protein
IHAOKJFD_00528	CDS	741	ttuC	2.7.7.80	COG0476	Sulfur carrier protein adenylyltransferase
IHAOKJFD_00529	CDS	159				hypothetical protein
IHAOKJFD_00530	CDS	798				hypothetical protein
IHAOKJFD_00531	CDS	123				hypothetical protein
IHAOKJFD_00532	CDS	126				hypothetical protein
IHAOKJFD_00533	CDS	1200	divIB		COG1589	Cell division protein DivIB
IHAOKJFD_00534	CDS	1059	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
IHAOKJFD_00535	CDS	1353	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
IHAOKJFD_00536	CDS	642	yxdL_2		COG1136	ABC transporter ATP-binding protein YxdL
IHAOKJFD_00537	CDS	2022				hypothetical protein
IHAOKJFD_00538	CDS	255				hypothetical protein
IHAOKJFD_00539	CDS	1842	typA		COG1217	GTP-binding protein TypA/BipA
IHAOKJFD_00540	CDS	726	rsuA_1	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
IHAOKJFD_00541	CDS	228				hypothetical protein
IHAOKJFD_00542	CDS	381	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
IHAOKJFD_00543	CDS	270				hypothetical protein
IHAOKJFD_00544	CDS	969	hcaR			Hca operon transcriptional activator HcaR
IHAOKJFD_00545	CDS	756		1.-.-.-		putative oxidoreductase
IHAOKJFD_00546	CDS	930	rnz	3.1.26.11	COG1234	Ribonuclease Z
IHAOKJFD_00547	CDS	624				hypothetical protein
IHAOKJFD_00548	CDS	1239	hflX		COG2262	GTPase HflX
IHAOKJFD_00549	CDS	885	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
IHAOKJFD_00550	CDS	171				hypothetical protein
IHAOKJFD_00551	CDS	840	thyA	2.1.1.45	COG0207	Thymidylate synthase
IHAOKJFD_00552	CDS	960	glcK	2.7.1.2	COG1940	Glucokinase
IHAOKJFD_00553	CDS	999				hypothetical protein
IHAOKJFD_00554	CDS	618	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
IHAOKJFD_00555	CDS	1722	menF	5.4.4.2		Isochorismate synthase MenF
IHAOKJFD_00556	CDS	5712				hypothetical protein
IHAOKJFD_00557	CDS	564				hypothetical protein
IHAOKJFD_00558	CDS	1692				hypothetical protein
IHAOKJFD_00559	CDS	738			COG4753	putative response regulatory protein
IHAOKJFD_00560	CDS	1113	msrAB		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB
IHAOKJFD_00561	CDS	567	resA_1			Thiol-disulfide oxidoreductase ResA
IHAOKJFD_00562	CDS	711	dsbD_1	1.8.1.8		Thiol:disulfide interchange protein DsbD
IHAOKJFD_00563	CDS	861				hypothetical protein
IHAOKJFD_00564	CDS	2055				hypothetical protein
IHAOKJFD_00565	CDS	255				hypothetical protein
IHAOKJFD_00566	CDS	558				hypothetical protein
IHAOKJFD_00567	CDS	447				hypothetical protein
IHAOKJFD_00568	CDS	474				hypothetical protein
IHAOKJFD_00569	CDS	360				hypothetical protein
IHAOKJFD_00570	CDS	246				hypothetical protein
IHAOKJFD_00571	CDS	312				hypothetical protein
IHAOKJFD_00572	CDS	6687	lacZ	3.2.1.23		Beta-galactosidase
IHAOKJFD_00573	CDS	192				hypothetical protein
IHAOKJFD_00574	CDS	1476	gatC_1		COG3775	PTS system galactitol-specific EIIC component
IHAOKJFD_00575	CDS	306				hypothetical protein
IHAOKJFD_00576	CDS	477				hypothetical protein
IHAOKJFD_00577	CDS	6435				hypothetical protein
IHAOKJFD_00578	CDS	162				hypothetical protein
IHAOKJFD_00579	CDS	633	yknY_1	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
IHAOKJFD_00580	CDS	756				hypothetical protein
IHAOKJFD_00581	CDS	1740				hypothetical protein
IHAOKJFD_00582	CDS	2109	hlyB_2		COG2274	Alpha-hemolysin translocation ATP-binding protein HlyB
IHAOKJFD_00583	CDS	930				hypothetical protein
IHAOKJFD_00584	CDS	705				hypothetical protein
IHAOKJFD_00585	CDS	2280				hypothetical protein
IHAOKJFD_00586	CDS	714				hypothetical protein
IHAOKJFD_00587	CDS	189				hypothetical protein
IHAOKJFD_00588	CDS	225				hypothetical protein
IHAOKJFD_00589	CDS	171				hypothetical protein
IHAOKJFD_00590	CDS	864				hypothetical protein
IHAOKJFD_00591	CDS	621				hypothetical protein
IHAOKJFD_00592	CDS	444	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
IHAOKJFD_00593	CDS	519				hypothetical protein
IHAOKJFD_00594	CDS	1017	brpA		COG1316	Biofilm regulatory protein A
IHAOKJFD_00595	CDS	1257	cinA		COG1058	Putative competence-damage inducible protein
IHAOKJFD_00596	CDS	1167	recA		COG0468	Protein RecA
IHAOKJFD_00597	CDS	1371	mepA			Multidrug export protein MepA
IHAOKJFD_00598	CDS	957	lytA_1	3.5.1.28		Autolysin
IHAOKJFD_00599	CDS	207				hypothetical protein
IHAOKJFD_00600	CDS	354				hypothetical protein
IHAOKJFD_00601	CDS	426				hypothetical protein
IHAOKJFD_00602	CDS	276				hypothetical protein
IHAOKJFD_00603	CDS	777				hypothetical protein
IHAOKJFD_00604	CDS	552				hypothetical protein
IHAOKJFD_00605	CDS	261				hypothetical protein
IHAOKJFD_00606	CDS	132				hypothetical protein
IHAOKJFD_00607	CDS	459				hypothetical protein
IHAOKJFD_00608	CDS	609				hypothetical protein
IHAOKJFD_00609	CDS	411				hypothetical protein
IHAOKJFD_00610	CDS	1416	ply			Pneumolysin
IHAOKJFD_00611	CDS	717	yeeN		COG0217	putative transcriptional regulatory protein YeeN
IHAOKJFD_00612	CDS	138				hypothetical protein
IHAOKJFD_00613	CDS	294				hypothetical protein
IHAOKJFD_00614	CDS	648			COG1132	putative ABC transporter ATP-binding protein
IHAOKJFD_00615	CDS	171				hypothetical protein
IHAOKJFD_00616	CDS	972			COG1132	putative ABC transporter ATP-binding protein
IHAOKJFD_00617	CDS	363				hypothetical protein
IHAOKJFD_00618	CDS	504				hypothetical protein
IHAOKJFD_00619	CDS	447				hypothetical protein
IHAOKJFD_00620	CDS	675				hypothetical protein
IHAOKJFD_00621	CDS	300				hypothetical protein
IHAOKJFD_00622	CDS	318	ytpP			Thioredoxin-like protein YtpP
IHAOKJFD_00623	CDS	627				hypothetical protein
IHAOKJFD_00624	CDS	762	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
IHAOKJFD_00625	CDS	1428				hypothetical protein
IHAOKJFD_00626	CDS	201				hypothetical protein
IHAOKJFD_00627	CDS	792	lexA	3.4.21.88		LexA repressor
IHAOKJFD_00628	CDS	276				hypothetical protein
IHAOKJFD_00629	CDS	168				hypothetical protein
IHAOKJFD_00630	CDS	450				hypothetical protein
IHAOKJFD_00631	CDS	171				hypothetical protein
IHAOKJFD_00632	CDS	297				hypothetical protein
IHAOKJFD_00633	CDS	207				hypothetical protein
IHAOKJFD_00634	CDS	228				hypothetical protein
IHAOKJFD_00635	CDS	363				hypothetical protein
IHAOKJFD_00636	CDS	204				hypothetical protein
IHAOKJFD_00637	CDS	192				hypothetical protein
IHAOKJFD_00638	CDS	798				hypothetical protein
IHAOKJFD_00639	CDS	138				hypothetical protein
IHAOKJFD_00640	CDS	222				hypothetical protein
IHAOKJFD_00641	CDS	255				hypothetical protein
IHAOKJFD_00642	CDS	261				hypothetical protein
IHAOKJFD_00643	CDS	144				hypothetical protein
IHAOKJFD_00644	CDS	117				hypothetical protein
IHAOKJFD_00645	CDS	819				hypothetical protein
IHAOKJFD_00646	CDS	1065				hypothetical protein
IHAOKJFD_00647	CDS	489				hypothetical protein
IHAOKJFD_00648	CDS	336				hypothetical protein
IHAOKJFD_00649	CDS	99				hypothetical protein
IHAOKJFD_00650	CDS	417	ssb_2		COG0629	Single-stranded DNA-binding protein
IHAOKJFD_00651	CDS	507				hypothetical protein
IHAOKJFD_00652	CDS	210				hypothetical protein
IHAOKJFD_00653	CDS	330				hypothetical protein
IHAOKJFD_00654	CDS	432				hypothetical protein
IHAOKJFD_00655	CDS	183				hypothetical protein
IHAOKJFD_00656	CDS	318				hypothetical protein
IHAOKJFD_00657	CDS	510				hypothetical protein
IHAOKJFD_00658	CDS	600				hypothetical protein
IHAOKJFD_00659	CDS	162				hypothetical protein
IHAOKJFD_00660	CDS	261				hypothetical protein
IHAOKJFD_00661	CDS	423				hypothetical protein
IHAOKJFD_00662	CDS	438				hypothetical protein
IHAOKJFD_00663	CDS	372				hypothetical protein
IHAOKJFD_00664	CDS	423				hypothetical protein
IHAOKJFD_00665	CDS	513				hypothetical protein
IHAOKJFD_00666	CDS	1299				hypothetical protein
IHAOKJFD_00667	CDS	1470				hypothetical protein
IHAOKJFD_00668	CDS	1497				hypothetical protein
IHAOKJFD_00669	CDS	174				hypothetical protein
IHAOKJFD_00670	CDS	165				hypothetical protein
IHAOKJFD_00671	CDS	213				hypothetical protein
IHAOKJFD_00672	CDS	525				hypothetical protein
IHAOKJFD_00673	CDS	1026				hypothetical protein
IHAOKJFD_00674	CDS	189				hypothetical protein
IHAOKJFD_00675	CDS	312				hypothetical protein
IHAOKJFD_00676	CDS	339				hypothetical protein
IHAOKJFD_00677	CDS	516				hypothetical protein
IHAOKJFD_00678	CDS	369				hypothetical protein
IHAOKJFD_00679	CDS	414				hypothetical protein
IHAOKJFD_00680	CDS	381				hypothetical protein
IHAOKJFD_00681	CDS	351				hypothetical protein
IHAOKJFD_00682	CDS	3615				hypothetical protein
IHAOKJFD_00683	CDS	351				hypothetical protein
IHAOKJFD_00684	CDS	7965				hypothetical protein
IHAOKJFD_00685	CDS	204				hypothetical protein
IHAOKJFD_00686	CDS	351				hypothetical protein
IHAOKJFD_00687	CDS	300				hypothetical protein
IHAOKJFD_00688	CDS	330				hypothetical protein
IHAOKJFD_00689	CDS	957	lytA_2	3.5.1.28		Autolysin
IHAOKJFD_00690	CDS	243				hypothetical protein
IHAOKJFD_00691	CDS	378	ssb_3		COG0629	Single-stranded DNA-binding protein
IHAOKJFD_00692	CDS	285	groS		COG0234	10 kDa chaperonin
IHAOKJFD_00693	CDS	1623	groL		COG0459	60 kDa chaperonin
IHAOKJFD_00694	CDS	330	queH_1	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
IHAOKJFD_00695	CDS	327	queH_2	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
IHAOKJFD_00696	CDS	774	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
IHAOKJFD_00697	CDS	333				hypothetical protein
IHAOKJFD_00698	CDS	348				hypothetical protein
IHAOKJFD_00699	CDS	534				hypothetical protein
IHAOKJFD_00700	CDS	777	recX			Regulatory protein RecX
IHAOKJFD_00701	CDS	1356	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
IHAOKJFD_00702	CDS	2502	leuS	6.1.1.4		Leucine--tRNA ligase
IHAOKJFD_00703	CDS	255				hypothetical protein
IHAOKJFD_00704	CDS	345				hypothetical protein
IHAOKJFD_00705	CDS	108				hypothetical protein
IHAOKJFD_00706	CDS	306				hypothetical protein
IHAOKJFD_00707	CDS	999	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
IHAOKJFD_00708	CDS	108				hypothetical protein
IHAOKJFD_00709	CDS	426				hypothetical protein
IHAOKJFD_00710	CDS	759	uppS	2.5.1.-	COG0020	Isoprenyl transferase
IHAOKJFD_00711	CDS	804				hypothetical protein
IHAOKJFD_00712	CDS	1260		3.4.24.-		Putative zinc metalloprotease
IHAOKJFD_00713	CDS	1854	proS	6.1.1.15	COG0442	Proline--tRNA ligase
IHAOKJFD_00714	CDS	1380	gmuD_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
IHAOKJFD_00715	CDS	1809	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
IHAOKJFD_00716	CDS	1050	luxA	1.14.14.3		Alkanal monooxygenase alpha chain
IHAOKJFD_00717	CDS	3798	glgX_1	3.2.1.196		Glycogen debranching enzyme
IHAOKJFD_00718	CDS	414	rpsL		COG0048	30S ribosomal protein S12
IHAOKJFD_00719	CDS	471	rpsG		COG0049	30S ribosomal protein S7
IHAOKJFD_00720	CDS	2082	fus			Elongation factor G
IHAOKJFD_00721	CDS	4392	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
IHAOKJFD_00722	CDS	264				hypothetical protein
IHAOKJFD_00723	CDS	279	yafQ	3.1.-.-		mRNA interferase toxin YafQ
IHAOKJFD_00724	CDS	153				hypothetical protein
IHAOKJFD_00725	CDS	1242	pepS	3.4.11.-	COG2309	Aminopeptidase PepS
IHAOKJFD_00726	CDS	231				hypothetical protein
